"Time"	"0 L-SI2"	"1 R-Si2"	"2 L-Si3"	"3 R-Si3"
3459.0506	-26.807539	-39.392796	-44.540787	-40.377167
3459.0511	-26.568186	-39.392796	-44.540787	-40.177631
3459.0517	-26.328833	-39.168705	-44.540787	-40.142418
3459.0522	-25.850128	-38.932823	-44.32642	-40.142418
3459.0528	-25.610775	-38.696938	-44.302601	-40.142418
3459.0534	-25.371422	-38.909233	-44.302601	-40.142418
3459.0539	-25.132069	-38.921028	-44.088234	-40.142418
3459.0545	-24.892715	-38.921028	-44.278782	-40.142418
3459.055	-24.653362	-38.696938	-44.302601	-39.942879
3459.0556	-24.414009	-38.685143	-44.302601	-39.907665
3459.0562	-23.935303	-38.685143	-44.302601	-39.907665
3459.0567	-23.69595	-38.685143	-44.302601	-39.907665
3459.0573	-22.97789	-38.461052	-44.088234	-39.907665
3459.0578	-22.738539	-38.673347	-44.278782	-39.907665
3459.0584	-22.259832	-38.685143	-44.302601	-39.907665
3459.059	-21.30242	-38.685143	-44.302601	-39.907665
3459.0595	-20.58436	-38.461052	-44.302601	-39.907665
3459.0601	-19.866302	-38.673347	-44.302601	-39.907665
3459.0606	-18.430183	-38.461052	-44.302601	-39.907665
3459.0612	-16.036654	-38.449257	-44.302601	-39.708126
3459.0618	-11.728298	-38.449257	-44.302601	-39.672913
3459.0623	0.47870606	-38.225166	-44.088234	-39.672913
3459.0629	33.03072	-37.76519	-43.635681	-39.473377
3459.0634	49.306725	-37.965691	-43.80241	-39.438164
3459.064	47.152546	-38.201576	-44.254963	-39.438164
3459.0646	36.621014	-38.213371	-44.302601	-39.637699
3459.0651	23.935303	-38.213371	-44.302601	-39.473377
3459.0657	12.207005	-38.437462	-44.302601	-39.637699
3459.0662	3.1115894	-38.449257	-44.302601	-39.473377
3459.0668	-4.5477076	-38.449257	-44.302601	-39.438164
3459.0674	-10.531533	-38.673347	-44.302601	-39.438164
3459.0679	-15.079241	-38.461052	-44.088234	-39.238625
3459.0685	-18.90889	-38.225166	-44.064415	-39.003876
3459.069	-22.259832	-37.989281	-43.850048	-38.769123
3459.0696	-24.653362	-37.977486	-43.826229	-38.534374
3459.0702	-26.807539	-37.977486	-43.826229	-38.100082
3459.0707	-28.483011	-37.977486	-43.826229	-37.83012
3459.0713	-29.919128	-37.977486	-44.040596	-37.794907
3459.0718	-30.876541	-37.977486	-43.850048	-37.595367
3459.0724	-31.833954	-37.753395	-43.826229	-37.360619
3459.073	-32.31266	-37.7416	-43.826229	-37.325405
3459.0735	-33.03072	-37.7416	-43.826229	-37.325405
3459.0741	-33.748775	-37.7416	-43.826229	-37.325405
3459.0746	-33.988129	-37.7416	-43.826229	-37.325405
3459.0752	-34.466835	-37.965691	-43.826229	-37.125866
3459.0758	-34.945541	-37.977486	-43.826229	-37.090652
3459.0763	-35.424248	-37.977486	-44.040596	-37.090652
3459.0769	-35.663601	-37.977486	-43.850048	-37.090652
3459.0774	-36.142307	-38.201576	-43.826229	-37.090652
3459.078	-36.142307	-38.213371	-44.040596	-37.090652
3459.0786	-36.621014	-38.213371	-44.064415	-37.090652
3459.0791	-36.860367	-38.213371	-44.064415	-37.090652
3459.0797	-36.860367	-38.213371	-44.064415	-37.090652
3459.0802	-37.09972	-38.437462	-44.064415	-37.090652
3459.0808	-37.339073	-38.449257	-44.064415	-37.090652
3459.0814	-37.578426	-38.673347	-44.064415	-37.090652
3459.0819	-37.578426	-38.909233	-44.064415	-37.090652
3459.0825	-37.81778	-38.921028	-44.064415	-37.090652
3459.083	-38.057133	-38.921028	-44.278782	-37.090652
3459.0836	-38.057133	-39.145115	-44.088234	-36.891117
3459.0842	-38.296486	-39.381001	-44.064415	-36.855904
3459.0847	-38.296486	-39.168705	-44.064415	-36.855904
3459.0853	-38.296486	-39.15691	-43.850048	-36.656364
3459.0858	-38.296486	-39.381001	-43.826229	-36.82069
3459.0864	-38.535839	-39.616886	-43.826229	-36.855904
3459.087	-38.535839	-39.628681	-43.826229	-36.855904
3459.0875	-38.535839	-39.852772	-43.826229	-36.855904
3459.0881	-38.775192	-40.088657	-43.826229	-36.855904
