3354.1278	-33.270073	-44.346382	-42.158928	-37.125866
3354.1284	-33.509426	-44.346382	-42.158928	-37.090652
3354.129	-33.748775	-44.346382	-41.944561	-37.090652
3354.1295	-33.748775	-44.346382	-41.920742	-37.090652
3354.1301	-33.748775	-44.346382	-41.920742	-37.090652
3354.1306	-33.988129	-44.346382	-41.920742	-37.090652
3354.1312	-33.988129	-44.346382	-41.920742	-37.090652
3354.1318	-34.466835	-44.346382	-41.920742	-37.090652
3354.1323	-34.706188	-44.570473	-42.135109	-37.090652
3354.1329	-34.945541	-44.806358	-42.158928	-37.090652
3354.1334	-34.945541	-44.818153	-42.158928	-36.891117
3354.134	-34.945541	-44.818153	-42.158928	-36.855904
3354.1346	-34.945541	-44.818153	-42.158928	-36.855904
3354.1351	-34.945541	-44.818153	-41.944561	-36.855904
3354.1357	-34.945541	-44.818153	-41.920742	-36.656364
3354.1362	-34.706188	-44.818153	-41.920742	-36.621151
3354.1368	-34.945541	-45.04224	-41.920742	-36.621151
3354.1374	-35.184895	-45.054035	-42.135109	-36.621151
3354.1379	-35.424248	-45.054035	-42.158928	-36.621151
3354.1385	-35.184895	-45.054035	-42.158928	-36.621151
3354.139	-35.184895	-45.054035	-41.944561	-36.421616
3354.1396	-35.184895	-45.054035	-41.920742	-36.386402
3354.1402	-35.184895	-45.278126	-41.920742	-36.386402
3354.1407	-34.706188	-45.06583	-41.920742	-36.186863
3354.1413	-34.706188	-44.829948	-41.920742	-36.151649
3354.1418	-34.706188	-45.04224	-41.706375	-36.151649
3354.1424	-34.706188	-45.054035	-41.682556	-36.151649
3354.143	-34.706188	-45.054035	-41.682556	-35.95211
3354.1435	-34.706188	-45.278126	-41.896923	-35.916897
3354.1441	-34.706188	-45.289921	-41.706375	-35.916897
3354.1446	-34.706188	-45.289921	-41.896923	-35.916897
3354.1452	-34.466835	-45.289921	-41.706375	-35.916897
3354.1458	-34.706188	-45.289921	-41.682556	-35.717361
3354.1463	-34.466835	-45.289921	-41.682556	-35.682148
3354.1469	-34.466835	-45.289921	-41.682556	-35.682148
3354.1474	-34.466835	-45.289921	-41.682556	-35.682148
3354.148	-34.466835	-45.289921	-41.682556	-35.682148
3354.1486	-34.466835	-45.514011	-41.682556	-35.482609
3354.1491	-34.706188	-45.749897	-41.896923	-35.646935
