"Time"	"Si1"
200.91358	-35.25
200.91414	-35.34375
200.9147	-35.34375
200.91526	-35.25
200.91582	-35.4375
200.91638	-35.4375
200.91694	-35.4375
200.9175	-35.34375
200.91806	-35.34375
200.91862	-35.34375
200.91918	-35.4375
200.91974	-35.4375
200.9203	-35.4375
200.92086	-35.53125
200.92142	-35.53125
200.92198	-35.53125
200.92254	-35.4375
200.9231	-35.4375
200.92366	-35.53125
200.92422	-35.4375
200.92478	-35.4375
200.92534	-35.53125
200.9259	-35.4375
200.92646	-35.53125
200.92702	-35.53125
200.92758	-35.53125
200.92814	-35.4375
200.9287	-35.34375
200.92926	-35.34375
200.92982	-35.34375
200.93038	-35.53125
200.93094	-35.625
200.9315	-35.625
200.93206	-35.53125
200.93262	-35.625
200.93318	-35.53125
200.93374	-35.625
200.9343	-35.625
200.93486	-35.34375
200.93542	-35.4375
200.93598	-35.34375
200.93654	-35.4375
200.9371	-35.53125
200.93766	-35.53125
200.93822	-35.625
200.93878	-35.625
200.93934	-35.625
200.9399	-35.53125
200.94046	-35.4375
200.94102	-35.4375
200.94158	-35.4375
200.94214	-35.4375
200.9427	-35.53125
200.94326	-35.71875
200.94382	-35.71875
200.94438	-35.53125
200.94494	-35.4375
200.9455	-35.4375
200.94606	-35.625
200.94662	-35.625
200.94718	-35.625
200.94774	-35.625
200.9483	-35.53125
200.94886	-35.71875
200.94942	-35.625
200.94998	-35.53125
200.95054	-35.4375
200.9511	-35.4375
200.95166	-35.4375
200.95222	-35.34375
200.95278	-35.53125
200.95334	-35.53125
200.9539	-35.53125
200.95446	-35.53125
200.95502	-35.53125
200.95558	-35.4375
200.95614	-35.53125
200.9567	-35.34375
200.95726	-35.4375
200.95782	-35.34375
200.95838	-35.4375
200.95894	-35.4375
200.9595	-35.34375
200.96006	-35.4375
200.96062	-35.53125
200.96118	-35.34375
200.96174	-35.25
200.9623	-35.25
200.96286	-35.25
200.96342	-35.25
200.96398	-35.25
200.96454	-35.34375
200.9651	-35.4375
200.96566	-35.25
200.96622	-35.25
200.96678	-35.15625
200.96734	-35.15625
200.9679	-35.15625
200.96846	-35.0625
200.96902	-34.96875
200.96958	-35.15625
200.97014	-35.25
200.9707	-35.0625
200.97126	-35.15625
200.97182	-35.15625
200.97238	-35.0625
200.97294	-34.875
200.9735	-34.96875
200.97406	-34.875
200.97462	-34.78125
200.97518	-34.875
200.97574	-34.96875
200.9763	-34.96875
200.97686	-35.0625
200.97742	-34.96875
200.97798	-34.78125
200.97854	-34.875
200.9791	-34.875
200.97966	-34.78125
200.98022	-34.875
200.98078	-34.96875
200.98134	-34.875
200.9819	-34.875
200.98246	-34.78125
200.98302	-34.78125
200.98358	-34.78125
200.98414	-34.875
200.9847	-34.875
200.98526	-34.78125
200.98582	-34.78125
200.98638	-34.875
200.98694	-34.875
200.9875	-34.875
200.98806	-34.78125
200.98862	-34.78125
200.98918	-34.59375
200.98974	-34.59375
200.9903	-34.6875
200.99086	-34.6875
200.99142	-34.59375
200.99198	-34.59375
200.99254	-34.59375
200.9931	-34.59375
200.99366	-34.59375
200.99422	-34.6875
200.99478	-34.59375
200.99534	-34.59375
200.9959	-34.40625
200.99646	-34.5
200.99702	-34.5
200.99758	-34.5
200.99814	-34.5
200.9987	-34.5
200.99926	-34.59375
200.99982	-34.5
201.00038	-34.40625
201.00094	-34.5
201.0015	-34.5
201.00206	-34.59375
201.00262	-34.5
201.00318	-34.59375
201.00374	-34.59375
201.0043	-34.6875
201.00486	-34.6875
201.00542	-34.6875
201.00598	-34.6875
201.00654	-34.59375
201.0071	-34.6875
201.00766	-34.59375
201.00822	-34.6875
201.00878	-34.59375
201.00934	-34.6875
201.0099	-34.6875
201.01046	-34.78125
201.01102	-34.5
201.01158	-34.59375
201.01214	-34.6875
201.0127	-34.59375
201.01326	-34.6875
201.01382	-34.6875
201.01438	-34.78125
201.01494	-34.78125
201.0155	-34.78125
201.01606	-34.6875
201.01662	-34.6875
201.01718	-34.6875
201.01774	-34.6875
201.0183	-34.6875
201.01886	-34.6875
201.01942	-34.6875
201.01998	-34.6875
201.02054	-34.78125
201.0211	-34.6875
201.02166	-34.59375
201.02222	-34.6875
201.02278	-34.5
201.02334	-34.5
201.0239	-34.40625
201.02446	-34.40625
201.02502	-34.3125
201.02558	-34.21875
201.02614	-34.21875
201.0267	-34.21875
201.02726	-34.21875
201.02782	-34.03125
201.02838	-34.125
201.02894	-34.03125
201.0295	-33.84375
201.03006	-33.9375
201.03062	-33.84375
201.03118	-33.9375
201.03174	-33.9375
201.0323	-33.84375
201.03286	-33.65625
201.03342	-33.5625
201.03398	-33.46875
201.03454	-33.65625
201.0351	-33.75
201.03566	-33.9375
201.03622	-34.03125
201.03678	-34.03125
201.03734	-34.125
201.0379	-34.125
201.03846	-34.03125
201.03902	-33.9375
201.03958	-34.03125
201.04014	-33.84375
201.0407	-33.9375
201.04126	-34.03125
201.04182	-34.125
201.04238	-34.21875
201.04294	-34.03125
201.0435	-33.9375
201.04406	-34.125
201.04462	-34.03125
201.04518	-34.03125
201.04574	-33.84375
201.0463	-33.84375
201.04686	-33.84375
201.04742	-33.75
201.04798	-33.65625
201.04854	-33.65625
201.0491	-33.84375
201.04966	-34.125
201.05022	-34.21875
201.05078	-34.125
201.05134	-34.03125
201.0519	-34.125
201.05246	-34.03125
201.05302	-34.03125
201.05358	-34.125
201.05414	-34.21875
201.0547	-34.21875
201.05526	-34.21875
201.05582	-34.21875
201.05638	-34.125
201.05694	-34.125
201.0575	-34.03125
201.05806	-34.125
201.05862	-34.125
201.05918	-34.21875
201.05974	-34.21875
201.0603	-34.21875
201.06086	-34.3125
201.06142	-34.21875
201.06198	-34.3125
201.06254	-34.21875
201.0631	-34.125
201.06366	-34.125
201.06422	-34.21875
201.06478	-34.21875
201.06534	-34.125
201.0659	-34.3125
201.06646	-34.3125
201.06702	-34.21875
201.06758	-34.3125
201.06814	-34.3125
201.0687	-34.21875
201.06926	-34.125
201.06982	-34.21875
201.07038	-34.3125
201.07094	-34.3125
201.0715	-34.21875
201.07206	-34.21875
201.07262	-34.3125
201.07318	-34.21875
201.07374	-34.40625
201.0743	-34.21875
201.07486	-34.21875
201.07542	-34.3125
201.07598	-34.3125
201.07654	-34.3125
201.0771	-34.3125
201.07766	-34.21875
201.07822	-34.03125
201.07878	-34.21875
201.07934	-34.125
201.0799	-34.21875
201.08046	-34.21875
201.08102	-34.125
201.08158	-34.03125
201.08214	-34.03125
201.0827	-34.21875
201.08326	-34.21875
201.08382	-34.21875
201.08438	-34.03125
201.08494	-34.125
201.0855	-34.03125
201.08606	-34.125
201.08662	-34.21875
201.08718	-34.21875
201.08774	-34.125
201.0883	-34.125
201.08886	-34.03125
201.08942	-34.03125
201.08998	-34.125
201.09054	-33.9375
201.0911	-33.9375
201.09166	-33.9375
201.09222	-34.03125
201.09278	-33.9375
201.09334	-34.125
201.0939	-34.03125
201.09446	-33.9375
201.09502	-33.84375
201.09558	-33.84375
201.09614	-33.75
201.0967	-33.84375
201.09726	-33.84375
201.09782	-33.9375
201.09838	-33.9375
201.09894	-33.84375
201.0995	-33.84375
201.10006	-33.9375
201.10062	-33.84375
201.10118	-33.9375
201.10174	-33.84375
201.1023	-33.84375
201.10286	-33.9375
201.10342	-34.03125
201.10398	-34.03125
201.10454	-34.125
201.1051	-34.125
201.10566	-34.125
201.10622	-33.9375
201.10678	-33.84375
201.10734	-33.9375
201.1079	-34.03125
201.10846	-33.9375
201.10902	-34.125
201.10958	-34.125
201.11014	-34.21875
201.1107	-34.21875
201.11126	-34.125
201.11182	-34.21875
201.11238	-34.21875
201.11294	-34.21875
201.1135	-34.125
201.11406	-34.125
201.11462	-34.3125
201.11518	-34.3125
201.11574	-34.21875
201.1163	-34.125
201.11686	-34.21875
201.11742	-34.125
201.11798	-34.125
201.11854	-34.21875
201.1191	-34.125
201.11966	-34.21875
201.12022	-34.21875
201.12078	-34.3125
201.12134	-34.125
201.1219	-34.3125
201.12246	-34.3125
201.12302	-34.21875
201.12358	-34.21875
201.12414	-34.3125
201.1247	-34.21875
201.12526	-34.3125
201.12582	-34.3125
201.12638	-34.3125
201.12694	-34.40625
201.1275	-34.3125
201.12806	-34.21875
201.12862	-34.21875
201.12918	-34.3125
201.12974	-34.21875
201.1303	-34.3125
201.13086	-34.3125
201.13142	-34.40625
201.13198	-34.3125
201.13254	-34.3125
201.1331	-34.3125
201.13366	-34.21875
201.13422	-34.21875
201.13478	-34.21875
201.13534	-34.03125
201.1359	-34.125
201.13646	-34.21875
201.13702	-34.21875
201.13758	-34.3125
201.13814	-34.3125
201.1387	-34.21875
201.13926	-34.3125
201.13982	-34.21875
201.14038	-34.125
201.14094	-34.21875
201.1415	-34.125
201.14206	-34.21875
201.14262	-34.21875
201.14318	-34.21875
201.14374	-34.125
201.1443	-34.21875
201.14486	-34.125
201.14542	-34.21875
201.14598	-33.9375
201.14654	-34.03125
201.1471	-34.03125
201.14766	-34.03125
201.14822	-34.125
201.14878	-33.9375
201.14934	-34.125
201.1499	-34.125
201.15046	-34.125
201.15102	-34.03125
201.15158	-33.9375
201.15214	-33.9375
201.1527	-33.9375
201.15326	-33.84375
201.15382	-34.03125
201.15438	-34.125
201.15494	-34.03125
201.1555	-33.84375
201.15606	-33.9375
201.15662	-33.84375
201.15718	-33.9375
201.15774	-33.75
201.1583	-33.75
201.15886	-33.84375
201.15942	-33.84375
201.15998	-34.03125
201.16054	-33.84375
201.1611	-33.84375
201.16166	-33.9375
201.16222	-33.84375
201.16278	-33.75
201.16334	-33.65625
201.1639	-33.65625
201.16446	-33.75
201.16502	-33.75
201.16558	-33.84375
201.16614	-33.84375
201.1667	-33.75
201.16726	-33.75
201.16782	-33.75
201.16838	-33.65625
201.16894	-33.5625
201.1695	-33.75
201.17006	-33.75
201.17062	-33.65625
201.17118	-33.65625
201.17174	-33.75
201.1723	-33.65625
201.17286	-33.46875
201.17342	-33.46875
201.17398	-33.375
201.17454	-33.46875
201.1751	-33.46875
201.17566	-33.65625
201.17622	-33.5625
201.17678	-33.5625
201.17734	-33.65625
201.1779	-33.5625
201.17846	-33.28125
201.17902	-33.09375
201.17958	-33.375
201.18014	-33.5625
201.1807	-33.5625
201.18126	-33.65625
201.18182	-33.84375
201.18238	-33.84375
201.18294	-33.5625
201.1835	-33.65625
201.18406	-33.5625
201.18462	-33.375
201.18518	-33.28125
201.18574	-33.09375
201.1863	-33.09375
201.18686	-32.90625
201.18742	-32.8125
201.18798	-32.8125
201.18854	-32.625
201.1891	-32.4375
201.18966	-32.53125
201.19022	-32.34375
201.19078	-32.15625
201.19134	-32.15625
201.1919	-32.0625
201.19246	-32.0625
201.19302	-32.0625
201.19358	-31.96875
201.19414	-32.0625
201.1947	-32.0625
201.19526	-31.875
201.19582	-31.78125
201.19638	-31.78125
201.19694	-31.6875
201.1975	-31.6875
201.19806	-31.78125
201.19862	-31.6875
201.19918	-31.6875
201.19974	-31.78125
201.2003	-31.78125
201.20086	-31.6875
201.20142	-31.78125
201.20198	-31.5
201.20254	-31.59375
201.2031	-31.78125
201.20366	-31.6875
201.20422	-31.59375
201.20478	-31.59375
201.20534	-31.59375
201.2059	-31.5
201.20646	-31.5
201.20702	-31.5
201.20758	-31.59375
201.20814	-31.59375
201.2087	-31.5
201.20926	-31.59375
201.20982	-31.59375
201.21038	-31.59375
201.21094	-31.40625
201.2115	-31.5
201.21206	-31.3125
201.21262	-31.40625
201.21318	-31.3125
201.21374	-31.3125
201.2143	-31.3125
201.21486	-31.40625
201.21542	-31.5
201.21598	-31.40625
201.21654	-31.3125
201.2171	-31.3125
201.21766	-31.21875
201.21822	-31.03125
201.21878	-30.84375
201.21934	-31.125
201.2199	-31.125
201.22046	-31.40625
201.22102	-31.40625
201.22158	-31.5
201.22214	-31.40625
201.2227	-31.40625
201.22326	-31.5
201.22382	-31.40625
201.22438	-31.5
201.22494	-31.40625
201.2255	-31.40625
201.22606	-31.40625
201.22662	-31.3125
201.22718	-31.40625
201.22774	-31.3125
201.2283	-31.21875
201.22886	-31.125
201.22942	-31.125
201.22998	-31.125
201.23054	-31.21875
201.2311	-31.125
201.23166	-31.125
201.23222	-31.03125
201.23278	-31.21875
201.23334	-31.125
201.2339	-31.03125
201.23446	-31.03125
201.23502	-30.9375
201.23558	-30.84375
201.23614	-30.9375
201.2367	-30.9375
201.23726	-30.9375
201.23782	-31.03125
201.23838	-31.03125
201.23894	-30.9375
201.2395	-30.84375
201.24006	-30.75
201.24062	-30.375
201.24118	-30.375
201.24174	-30.5625
201.2423	-30.84375
201.24286	-31.03125
201.24342	-31.125
201.24398	-31.21875
201.24454	-31.125
201.2451	-30.9375
201.24566	-30.84375
201.24622	-30.9375
201.24678	-30.84375
201.24734	-30.84375
201.2479	-30.84375
201.24846	-30.9375
201.24902	-30.84375
201.24958	-30.84375
201.25014	-30.84375
201.2507	-30.84375
201.25126	-30.75
201.25182	-30.65625
201.25238	-30.75
201.25294	-30.84375
201.2535	-30.84375
201.25406	-30.9375
201.25462	-30.9375
201.25518	-30.84375
201.25574	-30.84375
201.2563	-30.84375
201.25686	-30.84375
201.25742	-30.75
201.25798	-30.9375
201.25854	-30.9375
201.2591	-31.03125
201.25966	-30.9375
201.26022	-31.03125
201.26078	-31.125
201.26134	-31.03125
201.2619	-30.9375
201.26246	-30.9375
201.26302	-30.9375
201.26358	-30.9375
201.26414	-31.03125
201.2647	-31.03125
201.26526	-31.03125
201.26582	-31.21875
201.26638	-31.125
201.26694	-30.9375
201.2675	-31.03125
201.26806	-30.9375
201.26862	-31.03125
201.26918	-31.03125
201.26974	-31.03125
201.2703	-31.125
201.27086	-31.3125
201.27142	-31.40625
201.27198	-31.21875
201.27254	-31.125
201.2731	-31.125
201.27366	-31.125
201.27422	-31.125
201.27478	-31.125
201.27534	-31.03125
201.2759	-31.03125
201.27646	-31.125
201.27702	-31.125
201.27758	-31.21875
201.27814	-31.125
201.2787	-30.84375
201.27926	-30.9375
201.27982	-30.84375
201.28038	-30.84375
201.28094	-30.9375
201.2815	-31.03125
201.28206	-30.9375
201.28262	-30.9375
201.28318	-31.03125
201.28374	-31.03125
201.2843	-30.9375
201.28486	-31.03125
201.28542	-30.84375
201.28598	-30.84375
201.28654	-30.84375
201.2871	-30.84375
201.28766	-30.9375
201.28822	-30.9375
201.28878	-30.9375
201.28934	-30.75
201.2899	-30.65625
201.29046	-30.84375
201.29102	-30.84375
201.29158	-30.84375
201.29214	-30.84375
201.2927	-30.9375
201.29326	-30.75
201.29382	-30.84375
201.29438	-30.75
201.29494	-30.75
201.2955	-30.65625
201.29606	-30.5625
201.29662	-30.65625
201.29718	-30.5625
201.29774	-30.65625
201.2983	-30.65625
201.29886	-30.65625
201.29942	-30.75
201.29998	-30.65625
201.30054	-30.5625
201.3011	-30.5625
201.30166	-30.5625
201.30222	-30.46875
201.30278	-30.375
201.30334	-30.28125
201.3039	-30.28125
201.30446	-30.46875
201.30502	-30.46875
201.30558	-30.28125
201.30614	-30.28125
201.3067	-30.1875
201.30726	-30.375
201.30782	-30.28125
201.30838	-30.09375
201.30894	-30.09375
201.3095	-30.1875
201.31006	-30.09375
201.31062	-30.09375
201.31118	-30.1875
201.31174	-30.09375
201.3123	-30
201.31286	-29.90625
201.31342	-29.90625
201.31398	-29.90625
201.31454	-30
201.3151	-29.90625
201.31566	-29.8125
201.31622	-29.90625
201.31678	-30
201.31734	-29.8125
201.3179	-29.71875
201.31846	-29.8125
201.31902	-29.71875
201.31958	-29.71875
201.32014	-29.625
201.3207	-29.625
201.32126	-29.71875
201.32182	-29.71875
201.32238	-29.625
201.32294	-29.625
201.3235	-29.53125
201.32406	-29.4375
201.32462	-29.4375
201.32518	-29.4375
201.32574	-29.53125
201.3263	-29.4375
201.32686	-29.4375
201.32742	-29.4375
201.32798	-29.34375
201.32854	-29.34375
201.3291	-29.15625
201.32966	-29.15625
201.33022	-29.15625
201.33078	-29.25
201.33134	-29.25
201.3319	-29.25
201.33246	-29.15625
201.33302	-29.15625
201.33358	-29.0625
201.33414	-28.875
201.3347	-28.875
201.33526	-28.78125
201.33582	-28.78125
201.33638	-28.78125
201.33694	-28.78125
201.3375	-28.875
201.33806	-28.6875
201.33862	-28.6875
201.33918	-28.59375
201.33974	-28.59375
201.3403	-28.59375
201.34086	-28.5
201.34142	-28.5
201.34198	-28.40625
201.34254	-28.40625
201.3431	-28.40625
201.34366	-28.40625
201.34422	-28.3125
201.34478	-28.21875
201.34534	-28.03125
201.3459	-27.9375
201.34646	-27.75
201.34702	-27.9375
201.34758	-27.84375
201.34814	-27.9375
201.3487	-27.9375
201.34926	-27.9375
201.34982	-27.75
201.35038	-27.65625
201.35094	-27.46875
201.3515	-27.65625
201.35206	-27.46875
201.35262	-27.46875
201.35318	-27.46875
201.35374	-27.46875
201.3543	-27.46875
201.35486	-27.5625
201.35542	-27.46875
201.35598	-27.46875
201.35654	-27.46875
201.3571	-27.375
201.35766	-27.28125
201.35822	-27.375
201.35878	-27.28125
201.35934	-27.28125
201.3599	-27.1875
201.36046	-27.1875
201.36102	-27.09375
201.36158	-27.09375
201.36214	-27
201.3627	-26.8125
201.36326	-26.90625
201.36382	-26.8125
201.36438	-26.90625
201.36494	-26.90625
201.3655	-26.8125
201.36606	-26.90625
201.36662	-26.90625
201.36718	-26.90625
201.36774	-26.71875
201.3683	-26.71875
201.36886	-26.625
201.36942	-26.53125
201.36998	-26.4375
201.37054	-26.53125
201.3711	-26.625
201.37166	-26.53125
201.37222	-26.53125
201.37278	-26.34375
201.37334	-26.34375
201.3739	-26.4375
201.37446	-26.34375
201.37502	-26.25
201.37558	-26.25
201.37614	-26.25
201.3767	-26.15625
201.37726	-26.25
201.37782	-26.15625
201.37838	-26.0625
201.37894	-25.96875
201.3795	-25.875
201.38006	-25.78125
201.38062	-25.96875
201.38118	-25.78125
201.38174	-25.78125
201.3823	-25.59375
201.38286	-25.78125
201.38342	-25.59375
201.38398	-25.5
201.38454	-25.40625
201.3851	-25.3125
201.38566	-25.21875
201.38622	-25.125
201.38678	-25.21875
201.38734	-25.125
201.3879	-25.125
201.38846	-25.125
201.38902	-24.75
201.38958	-24.65625
201.39014	-24.375
201.3907	-24.375
201.39126	-24.28125
201.39182	-24.1875
201.39238	-24.09375
201.39294	-23.90625
201.3935	-23.90625
201.39406	-23.71875
201.39462	-23.53125
201.39518	-23.4375
201.39574	-23.15625
201.3963	-22.96875
201.39686	-22.78125
201.39742	-22.78125
201.39798	-22.5
201.39854	-22.3125
201.3991	-22.125
201.39966	-21.84375
201.40022	-21.375
201.40078	-21.28125
201.40134	-21.28125
201.4019	-21.09375
201.40246	-20.90625
201.40302	-20.625
201.40358	-20.34375
201.40414	-19.96875
201.4047	-19.40625
201.40526	-18.9375
201.40582	-18.28125
201.40638	-17.53125
201.40694	-16.59375
201.4075	-15
201.40806	-13.03125
201.40862	-9.5625
201.40918	-5.0625
201.40974	-0.65625
201.4103	2.8125
201.41086	5.625
201.41142	7.875
201.41198	9.84375
201.41254	11.625
201.4131	13.3125
201.41366	14.53125
201.41422	15.5625
201.41478	16.40625
201.41534	17.0625
201.4159	17.25
201.41646	17.4375
201.41702	17.4375
201.41758	16.96875
201.41814	16.3125
201.4187	15.46875
201.41926	14.34375
201.41982	13.03125
201.42038	11.34375
201.42094	9.65625
201.4215	7.78125
201.42206	5.90625
201.42262	3.9375
201.42318	1.875
201.42374	-0.28125
201.4243	-2.4375
201.42486	-4.78125
201.42542	-6.9375
201.42598	-9.1875
201.42654	-11.34375
201.4271	-13.3125
201.42766	-15.28125
201.42822	-16.96875
201.42878	-18.5625
201.42934	-20.15625
201.4299	-21.65625
201.43046	-23.15625
201.43102	-24.375
201.43158	-25.6875
201.43214	-26.8125
201.4327	-27.84375
201.43326	-28.6875
201.43382	-29.4375
201.43438	-29.90625
201.43494	-30.65625
201.4355	-31.21875
201.43606	-31.78125
201.43662	-32.15625
201.43718	-32.625
201.43774	-33.09375
201.4383	-33.46875
201.43886	-33.75
201.43942	-33.9375
201.43998	-34.125
201.44054	-34.3125
201.4411	-34.40625
201.44166	-34.59375
201.44222	-34.875
201.44278	-35.15625
201.44334	-35.15625
201.4439	-35.4375
201.44446	-35.4375
201.44502	-35.4375
201.44558	-35.625
201.44614	-35.625
201.4467	-35.71875
201.44726	-35.8125
201.44782	-35.8125
201.44838	-35.90625
201.44894	-36
201.4495	-36
201.45006	-36.09375
201.45062	-35.90625
201.45118	-35.90625
201.45174	-35.625
201.4523	-35.4375
201.45286	-35.8125
201.45342	-36
201.45398	-36.28125
201.45454	-36.375
201.4551	-36.375
201.45566	-36.28125
201.45622	-36.28125
201.45678	-36.1875
201.45734	-36.28125
201.4579	-36.28125
201.45846	-36.1875
201.45902	-36.1875
201.45958	-36.09375
201.46014	-36.09375
201.4607	-36.09375
201.46126	-36.09375
201.46182	-36.09375
201.46238	-35.90625
201.46294	-35.8125
201.4635	-35.8125
201.46406	-35.71875
201.46462	-35.625
201.46518	-35.71875
201.46574	-35.625
201.4663	-35.71875
201.46686	-35.625
201.46742	-35.53125
201.46798	-35.34375
201.46854	-35.34375
201.4691	-35.34375
201.46966	-35.34375
201.47022	-35.34375
201.47078	-35.4375
201.47134	-35.4375
201.4719	-35.34375
201.47246	-35.25
201.47302	-35.15625
201.47358	-35.15625
201.47414	-34.96875
201.4747	-34.96875
201.47526	-34.96875
201.47582	-34.875
201.47638	-34.875
201.47694	-34.875
201.4775	-34.875
201.47806	-34.6875
201.47862	-34.59375
201.47918	-34.59375
201.47974	-34.5
201.4803	-34.40625
201.48086	-34.40625
201.48142	-34.40625
201.48198	-34.40625
201.48254	-34.40625
201.4831	-34.3125
201.48366	-34.3125
201.48422	-34.125
201.48478	-34.125
201.48534	-34.03125
201.4859	-34.03125
201.48646	-34.03125
201.48702	-33.84375
201.48758	-34.03125
201.48814	-33.9375
201.4887	-33.84375
201.48926	-33.84375
201.48982	-33.65625
201.49038	-33.5625
201.49094	-33.46875
201.4915	-33.5625
201.49206	-33.46875
201.49262	-33.375
201.49318	-33.375
201.49374	-33.28125
201.4943	-33.09375
201.49486	-32.90625
201.49542	-32.71875
201.49598	-32.53125
201.49654	-32.34375
201.4971	-32.34375
201.49766	-32.15625
201.49822	-32.0625
201.49878	-31.875
201.49934	-31.875
201.4999	-31.78125
201.50046	-31.6875
201.50102	-31.59375
201.50158	-31.40625
201.50214	-31.21875
201.5027	-31.3125
201.50326	-31.21875
201.50382	-31.03125
201.50438	-30.9375
201.50494	-31.125
201.5055	-30.9375
201.50606	-30.84375
201.50662	-30.75
201.50718	-30.65625
201.50774	-30.65625
201.5083	-30.46875
201.50886	-30.46875
201.50942	-30.5625
201.50998	-30.46875
201.51054	-30.375
201.5111	-30.28125
201.51166	-30.1875
201.51222	-30.1875
201.51278	-30.09375
201.51334	-29.8125
201.5139	-30
201.51446	-30
201.51502	-29.90625
201.51558	-29.90625
201.51614	-29.71875
201.5167	-29.71875
201.51726	-29.71875
201.51782	-29.53125
201.51838	-29.4375
201.51894	-29.4375
201.5195	-29.4375
201.52006	-29.4375
201.52062	-29.25
201.52118	-29.34375
201.52174	-29.4375
201.5223	-29.25
201.52286	-29.34375
201.52342	-29.25
201.52398	-29.15625
201.52454	-28.96875
201.5251	-28.96875
201.52566	-28.96875
201.52622	-29.0625
201.52678	-28.96875
201.52734	-29.0625
201.5279	-28.96875
201.52846	-28.78125
201.52902	-28.6875
201.52958	-28.59375
201.53014	-28.59375
201.5307	-28.6875
201.53126	-28.6875
201.53182	-28.6875
201.53238	-28.5
201.53294	-28.6875
201.5335	-28.5
201.53406	-28.59375
201.53462	-28.3125
201.53518	-28.21875
201.53574	-28.21875
201.5363	-28.21875
201.53686	-28.3125
201.53742	-28.3125
201.53798	-28.40625
201.53854	-28.21875
201.5391	-28.125
201.53966	-28.125
201.54022	-28.125
201.54078	-28.125
201.54134	-28.03125
201.5419	-28.03125
201.54246	-27.84375
201.54302	-27.84375
201.54358	-27.9375
201.54414	-27.84375
201.5447	-27.84375
201.54526	-27.84375
201.54582	-27.65625
201.54638	-27.65625
201.54694	-27.5625
201.5475	-27.5625
201.54806	-27.5625
201.54862	-27.46875
201.54918	-27.46875
201.54974	-27.46875
201.5503	-27.5625
201.55086	-27.46875
201.55142	-27.46875
201.55198	-27.1875
201.55254	-27.28125
201.5531	-27.28125
201.55366	-27.375
201.55422	-27.28125
201.55478	-27.28125
201.55534	-27.1875
201.5559	-27.1875
201.55646	-27.1875
201.55702	-27.09375
201.55758	-27
201.55814	-27.09375
201.5587	-26.90625
201.55926	-27
201.55982	-27
201.56038	-26.90625
201.56094	-26.90625
201.5615	-26.8125
201.56206	-26.8125
201.56262	-26.8125
201.56318	-26.8125
201.56374	-26.8125
201.5643	-26.71875
201.56486	-26.625
201.56542	-26.71875
201.56598	-26.8125
201.56654	-26.71875
201.5671	-26.625
201.56766	-26.53125
201.56822	-26.53125
201.56878	-26.34375
201.56934	-26.34375
201.5699	-26.34375
201.57046	-26.25
201.57102	-26.34375
201.57158	-26.34375
201.57214	-26.34375
201.5727	-26.0625
201.57326	-26.0625
201.57382	-25.96875
201.57438	-25.78125
201.57494	-25.78125
201.5755	-25.78125
201.57606	-25.78125
201.57662	-25.78125
201.57718	-25.78125
201.57774	-25.5
201.5783	-25.40625
201.57886	-25.3125
201.57942	-25.3125
201.57998	-25.125
201.58054	-25.03125
201.5811	-24.9375
201.58166	-24.9375
201.58222	-24.75
201.58278	-24.65625
201.58334	-24.5625
201.5839	-24.46875
201.58446	-24.1875
201.58502	-24.09375
201.58558	-24
201.58614	-23.90625
201.5867	-23.71875
201.58726	-23.625
201.58782	-23.4375
201.58838	-23.4375
201.58894	-23.15625
201.5895	-22.96875
201.59006	-22.78125
201.59062	-22.59375
201.59118	-22.5
201.59174	-22.3125
201.5923	-21.9375
201.59286	-21.84375
201.59342	-21.5625
201.59398	-21.28125
201.59454	-20.90625
201.5951	-20.53125
201.59566	-20.15625
201.59622	-19.6875
201.59678	-19.125
201.59734	-18.46875
201.5979	-17.71875
201.59846	-16.78125
201.59902	-14.90625
201.59958	-12.09375
201.60014	-7.78125
201.6007	-3
201.60126	1.21875
201.60182	4.3125
201.60238	6.5625
201.60294	8.25
201.6035	9.9375
201.60406	11.4375
201.60462	12.75
201.60518	13.96875
201.60574	15.09375
201.6063	15.9375
201.60686	16.40625
201.60742	16.6875
201.60798	16.875
201.60854	16.59375
201.6091	16.21875
201.60966	15.5625
201.61022	14.4375
201.61078	13.40625
201.61134	12.1875
201.6119	10.6875
201.61246	9.1875
201.61302	7.5
201.61358	5.625
201.61414	3.5625
201.6147	1.5
201.61526	-0.5625
201.61582	-2.71875
201.61638	-4.96875
201.61694	-7.03125
201.6175	-9.1875
201.61806	-11.25
201.61862	-13.125
201.61918	-15.1875
201.61974	-17.0625
201.6203	-18.75
201.62086	-20.34375
201.62142	-21.84375
201.62198	-23.25
201.62254	-24.28125
201.6231	-25.40625
201.62366	-26.53125
201.62422	-27.375
201.62478	-28.21875
201.62534	-28.875
201.6259	-29.53125
201.62646	-30.28125
201.62702	-30.84375
201.62758	-31.40625
201.62814	-31.875
201.6287	-32.15625
201.62926	-32.53125
201.62982	-32.8125
201.63038	-33.28125
201.63094	-33.65625
201.6315	-33.9375
201.63206	-34.125
201.63262	-34.5
201.63318	-34.5
201.63374	-34.78125
201.6343	-34.78125
201.63486	-35.0625
201.63542	-35.15625
201.63598	-35.15625
201.63654	-35.25
201.6371	-35.34375
201.63766	-35.53125
201.63822	-35.71875
201.63878	-35.71875
201.63934	-35.53125
201.6399	-35.71875
201.64046	-35.8125
201.64102	-35.71875
201.64158	-35.90625
201.64214	-35.90625
201.6427	-35.90625
201.64326	-35.90625
