mode,time_s,V0,V1
presynaptic,318.47,-39.133667375566354,-43.29868295595871
presynaptic,318.48,-38.93277451841942,-43.298682955958704
presynaptic,318.49,-38.71875,-43.29868295595871
presynaptic,318.5,-38.43776119586494,-43.29868295595871
presynaptic,318.51,-38.45115405301187,-43.29868295595872
presynaptic,318.52,-38.53125,-43.29868295595872
presynaptic,318.53,-38.54412046540755,-43.298682955958725
presynaptic,318.54,-38.491332624433646,-43.298682955958725
presynaptic,318.55,-38.71875,-43.298682955958725
presynaptic,318.56,-37.86186833872618,-43.298682955958725
presynaptic,318.57,-38.06276119586494,-43.29868295595873
presynaptic,318.58,-38.78519189397626,-43.29868295595873
presynaptic,318.59,-39.32090617968239,-43.29868295595873
presynaptic,318.6,-39.79043976729081,-43.29868295595873
presynaptic,318.61,-39.9375,-43.29868295595873
presynaptic,318.62,-40.17804903683884,-43.29868295595874
presynaptic,318.63,-40.41938166127249,-43.29868295595874
presynaptic,318.64,-40.40677239172992,-43.29868295595874
presynaptic,318.65,-40.52730810602374,-43.29868295595874
presynaptic,318.66,-40.647843820298576,-43.298682955958746
presynaptic,318.67,-40.59375,-43.298682955958746
presynaptic,318.68,-39.321167375566354,-43.298682955958746
presynaptic,318.69,-39.30777451841942,-43.298682955958746
presynaptic,318.7,-39.66938166127249,-43.298682955958746
presynaptic,318.71,-39.93776119587445,-43.298682955958746
presynaptic,318.72,-40.0585581060047,-43.29868295595875
presynaptic,318.73,-40.24579691014929,-43.298682955958746
presynaptic,318.74,-40.36581023270378,-43.29868295595875
presynaptic,318.75,-40.6875,-43.29868295595875
presynaptic,318.76,-40.37972548158058,-43.29868295595875
presynaptic,318.77,-40.01811833872751,-43.29868295595876
presynaptic,318.78,-39.5625,-43.29868295595876
presynaptic,318.79,-39.29490405300374,-43.29868295595876
presynaptic,318.8,-39.335343820298576,-43.29868295595876
presynaptic,318.81,-38.90625,-43.29868295595876
presynaptic,318.82,-39.07983475111368,-43.29868295595876
presynaptic,318.83,-39.40152451841942,-43.29868295595876
presynaptic,318.84,-39.09375,-43.29868295595876
presynaptic,318.85,-39.09375,-43.29868295595876
presynaptic,318.86,-39.10740405301187,-43.29868295595877
presynaptic,318.87,-38.960343820298576,-43.29868295595877
presynaptic,318.88,-39.0,-43.29868295595877
presynaptic,318.89,-38.75866737555684,-43.298682955958775
presynaptic,318.9,-38.35792644476221,-43.298682955958775
presynaptic,318.91,-38.625,-43.298682955958775
presynaptic,318.92,-38.625,-43.298682955958775
presynaptic,318.93,-38.54490405301187,-43.298682955958775
presynaptic,318.94,-38.34375,-43.29868295595878
presynaptic,318.95,-38.49081023270378,-43.29868295595878
presynaptic,318.96,-38.30383262444316,-43.29868295595878
presynaptic,318.97,-38.50472548158058,-43.29868295595878
presynaptic,318.98,-38.450631661282,-43.29868295595879
presynaptic,318.99,-38.53151119586494,-43.29868295595879
presynaptic,319.0,-38.53125,-43.29868295595879
presynaptic,319.01,-37.56670308984797,-43.29868295595879
presynaptic,319.02,-37.125,-43.29868295595879
presynaptic,319.03,-37.3125,-43.29868295595879
presynaptic,319.04,-37.19222548158058,-43.29868295595879
presynaptic,319.05,-37.3125,-43.29868295595879
presynaptic,319.06,-37.40651119586494,-43.29868295595879
presynaptic,319.07,-37.3125,-43.29868295595878
presynaptic,319.08,-37.3125,-43.29868295595879
presynaptic,319.09,-37.3125,-43.29868295595879
presynaptic,319.1,-37.59375,-43.298682955958796
presynaptic,319.11,-37.82195096316116,-43.298682955958796
presynaptic,319.12,-38.276263322547635,-43.298682955958796
presynaptic,319.13,-38.25026119586494,-43.298682955958796
presynaptic,319.14,-38.625,-43.298682955958796
presynaptic,319.15,-39.2145469101588,-43.298682955958796
presynaptic,319.16,-39.41543976729081,-43.298682955958796
presynaptic,319.17,-39.335082624433646,-43.298682955958796
presynaptic,319.18,-39.30777451841942,-43.2986829559588
presynaptic,319.19,-39.30751332254497,-43.2986829559588
presynaptic,319.2,-39.375,-43.2986829559588
presynaptic,319.21,-39.44144189397626,-43.2986829559588
presynaptic,319.22,-39.25420308985071,-43.29868295595881
presynaptic,319.23,-39.09375,-43.29868295595881
presynaptic,319.24,-38.8125,-43.29868295595881
presynaptic,319.25,-39.12027451841942,-43.29868295595881
presynaptic,319.26,-39.45561833872751,-43.29868295595881
presynaptic,319.27,-39.65651119587445,-43.29868295595881
presynaptic,319.28,-40.11134594698813,-43.29868295595882
presynaptic,319.29,-40.21875,-43.29868295595882
presynaptic,319.3,-40.45956023270378,-43.29868295595882
presynaptic,319.31,-40.55383262443911,-43.29868295595882
presynaptic,319.32,-40.56722548158058,-43.298682955958824
presynaptic,319.33,-40.5,-43.298682955958824
presynaptic,319.34,-40.40651119587445,-43.298682955958824
presynaptic,319.35,-40.3398081060047,-43.298682955958824
presynaptic,319.36,-40.179093820298576,-43.298682955958824
presynaptic,319.37,-40.125,-43.298682955958824
presynaptic,319.38,-39.71008262444316,-43.29868295595883
presynaptic,319.39,-38.71875,-43.29868295595883
presynaptic,319.4,-39.09375,-43.298682955958824
presynaptic,319.41,-39.28125,-43.29868295595883
presynaptic,319.42,-39.214808106007474,-43.29868295595883
presynaptic,319.43,-39.21454691014929,-43.29868295595883
presynaptic,319.44,-39.17462953459245,-43.29868295595884
presynaptic,319.45,-39.33508262444316,-43.29868295595884
presynaptic,319.46,-38.15625,-43.29868295595884
presynaptic,319.47,-37.5,-43.29868295595884
presynaptic,319.48,-37.59375,-43.298682955958846
presynaptic,319.49,-37.17961621204748,-43.29868295595884
presynaptic,319.5,-37.6875,-43.298682955958846
presynaptic,319.51,-37.78125,-43.298682955958846
presynaptic,319.52,-37.74133262444316,-43.298682955958846
presynaptic,319.53,-37.59375,-43.29868295595885
presynaptic,319.54,-37.768118338718,-43.29868295595885
presynaptic,319.55,-37.96901119586494,-43.29868295595885
presynaptic,319.56,-38.16990405301187,-43.29868295595885
presynaptic,319.57,-38.37079691015203,-43.29868295595886
presynaptic,319.58,-38.29043976729622,-43.29868295595886
presynaptic,319.59,-38.25,-43.29868295595886
presynaptic,319.6,-38.25,-43.29868295595886
presynaptic,319.61,-37.674368338718,-43.29868295595886
presynaptic,319.62,-37.21875,-43.29868295595886
presynaptic,319.63,-37.3125,-43.29868295595886
presynaptic,319.64,-37.21875,-43.29868295595886
presynaptic,319.65,-37.48712953459245,-43.29868295595887
presynaptic,319.66,-37.928832624433646,-43.29868295595887
presynaptic,319.67,-37.96875,-43.29868295595887
presynaptic,319.68,-38.34375,-43.298682955958874
presynaptic,319.69,-38.62473880413506,-43.298682955958874
presynaptic,319.7,-38.98634594698813,-43.298682955958874
presynaptic,319.71,-39.2145469101588,-43.298682955958874
presynaptic,319.72,-39.375,-43.298682955958874
presynaptic,319.73,-39.28125,-43.29868295595888
presynaptic,319.74,-39.375,-43.29868295595888
presynaptic,319.75,-39.20063166127249,-43.29868295595888
presynaptic,319.76,-39.09427239172992,-43.29868295595888
presynaptic,319.77,-39.29490405301187,-43.29868295595889
presynaptic,319.78,-39.2542030898412,-43.29868295595889
presynaptic,319.79,-39.13418976729622,-43.298682955958895
presynaptic,319.8,-39.201415248867285,-43.29868295595889
presynaptic,319.81,-39.12027451841942,-43.298682955958895
presynaptic,319.82,-39.375,-43.298682955958895
presynaptic,319.83,-39.46822760827008,-43.298682955958895
presynaptic,319.84,-38.75971215903561,-43.2986829559589
presynaptic,319.85,-38.15625,-43.2986829559589
presynaptic,319.86,-38.49081023270378,-43.2986829559589
presynaptic,319.87,-38.852417375566354,-43.2986829559589
presynaptic,319.88,-39.0,-43.29868295595891
presynaptic,319.89,-39.25498667745503,-43.29868295595891
presynaptic,319.9,-39.3755223917489,-43.29868295595891
presynaptic,319.91,-39.75,-43.29868295595891
presynaptic,319.92,-39.91045308985071,-43.29868295595891
presynaptic,319.93,-39.80331023270378,-43.29868295595891
presynaptic,319.94,-39.99133262443911,-43.29868295595891
presynaptic,319.95,-39.96402451841942,-43.29868295595891
presynaptic,319.96,-40.01811833872751,-43.29868295595891
presynaptic,319.97,-40.03125,-43.29868295595891
presynaptic,319.98,-39.85740405300374,-43.29868295595891
presynaptic,319.99,-40.125,-43.29868295595891
presynaptic,320.0,-40.11212953459245,-43.29868295595891
presynaptic,320.01,-40.16491737555684,-43.29868295595891
presynaptic,320.02,-40.125,-43.29868295595891
presynaptic,320.03,-39.9375,-43.29868295595891
presynaptic,320.04,-39.84348880413506,-43.29868295595891
presynaptic,320.05,-39.75,-43.29868295595891
presynaptic,320.06,-39.68329691014929,-43.29868295595891
presynaptic,320.07,-39.50918976729622,-43.29868295595891
presynaptic,320.08,-39.14758262444316,-43.29868295595891
presynaptic,320.09,-38.7859754815874,-43.29868295595892
presynaptic,320.1,-38.8125,-43.29868295595892
presynaptic,320.11,-37.96848880413506,-43.29868295595892
presynaptic,320.12,-37.60740405301187,-43.29868295595892
presynaptic,320.13,-37.37920308984797,-43.29868295595892
presynaptic,320.14,-37.72793976729622,-43.29868295595892
presynaptic,320.15,-37.83508262444316,-43.29868295595892
presynaptic,320.16,-36.96402451841942,-43.29868295595892
presynaptic,320.17,-37.393118338718,-43.298682955958924
presynaptic,320.18,-37.49973880413506,-43.298682955958924
presynaptic,320.19,-37.5,-43.298682955958924
presynaptic,320.2,-37.74159382031761,-43.298682955958924
presynaptic,320.21,-37.78125,-43.298682955958924
presynaptic,320.22,-37.982665248867285,-43.29868295595892
presynaptic,320.23,-38.08902451841942,-43.298682955958924
presynaptic,320.24,-38.14311833872618,-43.29868295595893
presynaptic,320.25,-38.34401119586494,-43.29868295595893
presynaptic,320.26,-38.70509594698813,-43.298682955958924
presynaptic,320.27,-39.0667030898412,-43.29868295595893
presynaptic,320.28,-39.28125,-43.29868295595893
presynaptic,320.29,-39.482665248867285,-43.29868295595893
presynaptic,320.3,-39.81722548158058,-43.29868295595893
presynaptic,320.31,-39.9375,-43.29868295595893
presynaptic,320.32,-39.9375,-43.29868295595894
presynaptic,320.33,-39.65625,-43.29868295595894
presynaptic,320.34,-39.7229530898412,-43.29868295595893
presynaptic,320.35,-39.737129534581626,-43.29868295595894
presynaptic,320.36,-39.857665248867285,-43.29868295595894
presynaptic,320.37,-39.75,-43.29868295595894
presynaptic,320.38,-39.5625,-43.29868295595894
presynaptic,320.39,-39.46875,-43.29868295595894
presynaptic,320.4,-39.29490405301187,-43.29868295595894
presynaptic,320.41,-39.06670308985071,-43.29868295595894
presynaptic,320.42,-38.94668976729622,-43.29868295595894
presynaptic,320.43,-38.90625,-43.29868295595894
presynaptic,320.44,-39.16097548158058,-43.29868295595894
presynaptic,320.45,-39.46875,-43.29868295595894
presynaptic,320.46,-39.75,-43.29868295595894
presynaptic,320.47,-40.017595946997645,-43.29868295595894
presynaptic,320.48,-40.03125,-43.29868295595894
presynaptic,320.49,-40.16543976729622,-43.29868295595894
presynaptic,320.5,-39.33508262443911,-43.29868295595894
presynaptic,320.51,-39.02652451841942,-43.29868295595894
presynaptic,320.52,-38.89311833872751,-43.29868295595894
presynaptic,320.53,-39.0,-43.29868295595894
presynaptic,320.54,-38.71875,-43.29868295595894
presynaptic,320.55,-38.570906179701424,-43.29868295595894
presynaptic,320.56,-38.8125,-43.29868295595894
presynaptic,320.57,-39.0,-43.29868295595894
presynaptic,320.58,-39.09375,-43.29868295595893
presynaptic,320.59,-39.45561833872751,-43.29868295595894
presynaptic,320.6,-39.65651119586494,-43.29868295595894
presynaptic,320.61,-39.91019189397626,-43.29868295595894
presynaptic,320.62,-39.75,-43.29868295595894
presynaptic,320.63,-39.60293976729622,-43.29868295595894
presynaptic,320.64,-39.42883262444316,-43.29868295595894
presynaptic,320.65,-39.0672254815874,-43.29868295595894
presynaptic,320.66,-39.067486677435994,-43.29868295595894
presynaptic,320.67,-38.4375,-43.29868295595894
presynaptic,320.68,-37.90230810602374,-43.29868295595894
presynaptic,320.69,-38.31670308985071,-43.29868295595894
presynaptic,320.7,-38.71875,-43.29868295595894
presynaptic,320.71,-38.625,-43.29868295595894
presynaptic,320.72,-38.65152451841942,-43.29868295595894
presynaptic,320.73,-38.919381661282,-43.29868295595894
presynaptic,320.74,-38.90651119586494,-43.29868295595894
presynaptic,320.75,-39.20115405301187,-43.29868295595894
presynaptic,320.76,-39.1875,-43.29868295595894
presynaptic,320.77,-39.14706023270378,-43.29868295595894
presynaptic,320.78,-39.03991737555684,-43.29868295595894
presynaptic,320.79,-39.0,-43.29868295595894
presynaptic,320.8,-39.375,-43.29868295595894
presynaptic,320.81,-39.46875,-43.29868295595894
presynaptic,320.82,-39.48240405301187,-43.29868295595894
presynaptic,320.83,-39.46875,-43.29868295595894
presynaptic,320.84,-39.45587953459245,-43.29868295595894
presynaptic,320.85,-39.696167375566354,-43.29868295595894
presynaptic,320.86,-39.87027451841942,-43.29868295595894
presynaptic,320.87,-40.13813166127382,-43.29868295595894
presynaptic,320.88,-39.93776119586494,-43.29868295595894
presynaptic,320.89,-39.96480810602374,-43.29868295595894
presynaptic,320.9,-40.125,-43.29868295595894
presynaptic,320.91,-40.03125,-43.29868295595894
presynaptic,320.92,-39.977417375566354,-43.29868295595894
presynaptic,320.93,-39.89679903683884,-43.29868295595894
presynaptic,320.94,-40.03125,-43.29868295595894
presynaptic,320.95,-40.12526119586496,-43.29868295595894
presynaptic,320.96,-39.84375,-43.29868295595894
presynaptic,320.97,-38.97295308985071,-43.29868295595894
presynaptic,320.98,-38.90625,-43.29868295595894
presynaptic,320.99,-38.25,-43.29868295595894
presynaptic,321.0,-38.08902451841942,-43.29868295595894
presynaptic,321.01,-38.35688166127249,-43.29868295595893
presynaptic,321.02,-38.15598880412555,-43.29868295595893
presynaptic,321.03,-38.42384594698813,-43.29868295595894
presynaptic,321.04,-38.90625,-43.29868295595894
presynaptic,321.05,-39.32168976729622,-43.29868295595894
presynaptic,321.06,-39.73608475112179,-43.29868295595894
presynaptic,321.07,-39.70929903683884,-43.29868295595894
presynaptic,321.08,-39.77626332254497,-43.29868295595894
presynaptic,321.09,-39.750783587623346,-43.29868295595894
presynaptic,321.1,-39.5625,-43.29868295595894
presynaptic,321.11,-39.695906179701424,-43.29868295595894
presynaptic,321.12,-39.95037046540755,-43.29868295595894
presynaptic,321.13,-39.65625,-43.29868295595894
presynaptic,321.14,-39.49527451841942,-43.29868295595894
presynaptic,321.15,-39.10688166127249,-43.29868295595894
presynaptic,321.16,-39.46875,-43.29868295595894
presynaptic,321.17,-39.46875,-43.29868295595893
presynaptic,321.18,-38.83954691014929,-43.298682955958945
presynaptic,321.19,-38.8125,-43.29868295595894
presynaptic,321.2,-39.375,-43.29868295595894
presynaptic,321.21,-39.30777451841942,-43.29868295595894
presynaptic,321.22,-39.495013322564006,-43.29868295595894
presynaptic,321.23,-39.18802239172987,-43.29868295595894
presynaptic,321.24,-39.21480810602374,-43.29868295595894
presynaptic,321.25,-39.09375,-43.29868295595893
presynaptic,321.26,-39.13418976729622,-43.29868295595894
presynaptic,321.27,-38.30383262444316,-43.29868295595894
presynaptic,321.28,-37.59375,-43.29868295595894
presynaptic,321.29,-37.78125,-43.29868295595894
presynaptic,321.3,-38.15598880413506,-43.29868295595894
presynaptic,321.31,-38.34375,-43.29868295595894
presynaptic,321.32,-38.66465617969593,-43.29868295595894
presynaptic,321.33,-38.85293976729622,-43.29868295595894
presynaptic,321.34,-38.92016524888632,-43.29868295595894
presynaptic,321.35,-39.25472548158058,-43.29868295595894
presynaptic,321.36,-39.200631661282,-43.29868295595894
presynaptic,321.37,-39.46875,-43.29868295595894
presynaptic,321.38,-39.5625,-43.29868295595894
presynaptic,321.39,-39.65625,-43.29868295595894
presynaptic,321.4,-39.84375,-43.29868295595894
presynaptic,321.41,-40.204834751132715,-43.29868295595894
presynaptic,321.42,-40.21875,-43.29868295595894
presynaptic,321.43,-40.39311833872618,-43.29868295595894
presynaptic,321.44,-40.50026119586494,-43.29868295595894
presynaptic,321.45,-40.78125,-43.29868295595894
presynaptic,321.46,-40.5667030898412,-43.29868295595894
presynaptic,321.47,-40.54043976729081,-43.29868295595894
presynaptic,321.48,-40.420165248867285,-43.29868295595894
presynaptic,321.49,-40.40625,-43.29868295595894
presynaptic,321.5,-40.03125,-43.29868295595894
presynaptic,321.51,-39.1875,-43.29868295595894
presynaptic,321.52,-39.1875,-43.29868295595894
presynaptic,321.53,-38.4104530898412,-43.29868295595894
presynaptic,321.54,-38.58456023270378,-43.29868295595894
presynaptic,321.55,-38.772582624433646,-43.29868295595894
presynaptic,321.56,-38.90625,-43.29868295595894
presynaptic,321.57,-39.01313166127249,-43.29868295595894
presynaptic,321.58,-39.28125,-43.29868295595894
presynaptic,321.59,-39.02730810602374,-43.29868295595894
presynaptic,321.6,-39.28125,-43.29868295595894
presynaptic,321.61,-39.1875,-43.29868295595894
presynaptic,321.62,-39.173584751132715,-43.29868295595894
presynaptic,321.63,-38.87972548158058,-43.29868295595894
presynaptic,321.64,-38.90625,-43.29868295595894
presynaptic,321.65,-38.90625,-43.29868295595894
presynaptic,321.66,-38.705095946997645,-43.29868295595894
presynaptic,321.67,-38.625,-43.29868295595894
presynaptic,321.68,-38.67831023270378,-43.29868295595893
presynaptic,321.69,-38.67883262443911,-43.298682955958945
presynaptic,321.7,-38.65152451841942,-43.29868295595894
presynaptic,321.71,-38.25,-43.29868295595894
presynaptic,321.72,-38.0625,-43.29868295595894
presynaptic,321.73,-38.16990405300374,-43.29868295595894
presynaptic,321.74,-38.46454691014929,-43.29868295595894
presynaptic,321.75,-38.8125,-43.29868295595894
presynaptic,321.76,-39.03991737555684,-43.29868295595894
presynaptic,321.77,-39.49527451841942,-43.29868295595894
presynaptic,321.78,-39.75,-43.29868295595894
presynaptic,321.79,-39.28151119586494,-43.29868295595894
presynaptic,321.8,-39.02730810602374,-43.29868295595893
presynaptic,321.81,-39.34795308985071,-43.29868295595894
presynaptic,321.82,-39.21506930188867,-43.29868295595894
presynaptic,321.83,-39.28125,-43.29868295595894
presynaptic,321.84,-39.4422254815874,-43.29868295595894
presynaptic,321.85,-39.924368338718,-43.29868295595894
presynaptic,321.86,-40.21875,-43.29868295595894
presynaptic,321.87,-40.48634594698813,-43.29868295595894
presynaptic,321.88,-40.05829691015203,-43.29868295595893
presynaptic,321.89,-40.16543976729622,-43.29868295595894
presynaptic,321.9,-40.5,-43.29868295595894
presynaptic,321.91,-40.52652451841942,-43.29868295595894
presynaptic,321.92,-40.486868338718,-43.29868295595894
presynaptic,321.93,-40.59348880413506,-43.29868295595894
presynaptic,321.94,-40.23240405301187,-43.29868295595894
presynaptic,321.95,-40.1520469101588,-43.29868295595894
presynaptic,321.96,-40.16543976729622,-43.29868295595894
presynaptic,321.97,-40.21875,-43.29868295595894
presynaptic,321.98,-39.9375,-43.29868295595894
presynaptic,321.99,-40.01811833872618,-43.29868295595894
presynaptic,322.0,-40.03072760827013,-43.29868295595894
presynaptic,322.01,-39.79096215903561,-43.29868295595894
presynaptic,322.02,-39.9645469101588,-43.29868295595894
presynaptic,322.03,-39.84375,-43.29868295595894
presynaptic,322.04,-39.09375,-43.29868295595894
presynaptic,322.05,-38.8125,-43.29868295595894
presynaptic,322.06,-39.0,-43.29868295595894
presynaptic,322.07,-39.0,-43.29868295595894
presynaptic,322.08,-39.45509594698813,-43.29868295595893
presynaptic,322.09,-39.4957969101588,-43.29868295595894
presynaptic,322.1,-39.60293976729081,-43.29868295595894
presynaptic,322.11,-39.482665248867285,-43.29868295595894
presynaptic,322.12,-39.12027451841942,-43.29868295595894
presynaptic,322.13,-39.16123667745503,-43.29868295595894
presynaptic,322.14,-39.00052239172992,-43.29868295595894
presynaptic,322.15,-39.1875,-43.29868295595894
presynaptic,322.16,-39.0,-43.29868295595894
presynaptic,322.17,-38.95956023270378,-43.29868295595893
presynaptic,322.18,-39.053832624433646,-43.29868295595894
presynaptic,322.19,-39.1875,-43.29868295595894
presynaptic,322.2,-38.46376332254497,-43.29868295595894
presynaptic,322.21,-38.25,-43.29868295595894
presynaptic,322.22,-38.451154053002355,-43.29868295595894
presynaptic,322.23,-38.65204691014929,-43.29868295595894
presynaptic,322.24,-38.85293976729622,-43.298682955958945
presynaptic,322.25,-38.90625,-43.29868295595894
presynaptic,322.26,-38.74527451841942,-43.29868295595894
presynaptic,322.27,-38.54438166127249,-43.29868295595894
presynaptic,322.28,-38.2505223917489,-43.29868295595894
presynaptic,322.29,-38.26365405300374,-43.29868295595894
presynaptic,322.3,-38.22295308985071,-43.29868295595894
presynaptic,322.31,-38.15625,-43.29868295595894
presynaptic,322.32,-38.0625,-43.29868295595894
presynaptic,322.33,-37.75472548158058,-43.29868295595894
presynaptic,322.34,-37.78125,-43.29868295595894
presynaptic,322.35,-37.96848880413506,-43.29868295595894
presynaptic,322.36,-38.4375,-43.29868295595894
presynaptic,322.37,-38.570906179701424,-43.29868295595894
presynaptic,322.38,-39.09375,-43.29868295595894
presynaptic,322.39,-39.50866737555684,-43.29868295595894
presynaptic,322.4,-39.0,-43.29868295595893
presynaptic,322.41,-39.09375,-43.29868295595894
presynaptic,322.42,-39.1875,-43.29868295595894
presynaptic,322.43,-39.54884594698813,-43.29868295595894
presynaptic,322.44,-39.81670308985071,-43.29868295595894
presynaptic,322.45,-40.125,-43.29868295595894
presynaptic,322.46,-39.92358475111368,-43.29868295595894
presynaptic,322.47,-39.829573555258264,-43.29868295595894
presynaptic,322.48,-40.044381661282,-43.29868295595894
presynaptic,322.49,-40.31276119586494,-43.298682955958945
presynaptic,322.5,-40.59375,-43.29868295595894
presynaptic,322.51,-40.72715617969593,-43.29868295595894
presynaptic,322.52,-40.6875,-43.29868295595894
presynaptic,322.53,-40.875,-43.29868295595894
presynaptic,322.54,-40.94222548158058,-43.29868295595894
presynaptic,322.55,-40.981881661282,-43.29868295595894
presynaptic,322.56,-40.6875,-43.29868295595894
presynaptic,322.57,-40.60740405301187,-43.29868295595894
presynaptic,322.58,-40.63340617968239,-43.29868295595894
presynaptic,322.59,-40.54043976729622,-43.29868295595894
presynaptic,322.6,-40.446167375566354,-43.29868295595894
presynaptic,322.61,-40.125,-43.29868295595894
presynaptic,322.62,-40.04438166127382,-43.29868295595894
presynaptic,322.63,-40.12473880413506,-43.29868295595894
presynaptic,322.64,-40.125,-43.29868295595894
presynaptic,322.65,-40.1917030898412,-43.29868295595894
presynaptic,322.66,-40.17831023270919,-43.29868295595894
presynaptic,322.67,-40.258667375566354,-43.29868295595894
presynaptic,322.68,-40.15152451841942,-43.29868295595894
presynaptic,322.69,-40.20561833872751,-43.29868295595894
presynaptic,322.7,-39.93723880413504,-43.29868295595894
presynaptic,322.71,-40.01759594698813,-43.29868295595894
presynaptic,322.72,-39.1875,-43.29868295595894
presynaptic,322.73,-38.75918976729622,-43.29868295595894
presynaptic,322.74,-38.758667375566354,-43.29868295595894
presynaptic,322.75,-38.77179903683884,-43.29868295595894
presynaptic,322.76,-38.45063166127249,-43.29868295595894
presynaptic,322.77,-38.53098880412555,-43.29868295595894
presynaptic,322.78,-38.71875,-43.29868295595894
presynaptic,322.79,-38.87920308985071,-43.29868295595894
presynaptic,322.8,-39.09375,-43.29868295595894
presynaptic,322.81,-39.09375,-43.29868295595894
presynaptic,322.82,-39.02652451841942,-43.29868295595894
presynaptic,322.83,-39.09375,-43.29868295595894
presynaptic,322.84,-39.1875,-43.29868295595894
presynaptic,322.85,-39.1875,-43.29868295595894
presynaptic,322.86,-38.90625,-43.29868295595894
presynaptic,322.87,-38.66543976729622,-43.298682955958945
presynaptic,322.88,-38.58508262444316,-43.29868295595894
presynaptic,322.89,-38.90625,-43.29868295595894
presynaptic,322.9,-39.48188166127249,-43.29868295595894
presynaptic,322.91,-39.84348880413506,-43.29868295595893
presynaptic,322.92,-40.097691893992526,-43.29868295595894
presynaptic,322.93,-39.81670308985071,-43.29868295595894
presynaptic,322.94,-39.9375,-43.29868295595894
presynaptic,322.95,-39.375,-43.29868295595894
presynaptic,322.96,-39.75,-43.29868295595894
presynaptic,322.97,-40.151263322564006,-43.29868295595894
presynaptic,322.98,-40.40598880413506,-43.29868295595894
presynaptic,322.99,-39.68355810602374,-43.29868295595894
presynaptic,323.0,-38.625,-43.29868295595894
presynaptic,323.01,-38.58456023270378,-43.29868295595894
presynaptic,323.02,-39.09375,-43.29868295595894
presynaptic,323.03,-39.5625,-43.298682955958945
presynaptic,323.04,-39.84375,-43.29868295595894
presynaptic,323.05,-39.93776119586494,-43.29868295595894
presynaptic,323.06,-39.92384594698813,-43.29868295595894
presynaptic,323.07,-39.84375,-43.29868295595894
presynaptic,323.08,-39.88418976729622,-43.29868295595894
presynaptic,323.09,-39.88366737555684,-43.29868295595894
presynaptic,323.1,-40.05777451841942,-43.29868295595894
presynaptic,323.11,-40.018118338718,-43.29868295595894
presynaptic,323.12,-39.1875,-43.29868295595894
presynaptic,323.13,-39.20115405301187,-43.29868295595894
presynaptic,323.14,-39.4957969101588,-43.29868295595894
presynaptic,323.15,-39.70956023270378,-43.29868295595893
presynaptic,323.16,-39.321167375566354,-43.29868295595894
presynaptic,323.17,-39.40152451841942,-43.29868295595894
presynaptic,323.18,-39.48188166127382,-43.29868295595894
presynaptic,323.19,-39.5625,-43.29868295595894
presynaptic,323.2,-39.65625,-43.29868295595894
presynaptic,323.21,-39.4020469101588,-43.29868295595894
presynaptic,323.22,-39.33456023270919,-43.29868295595894
presynaptic,323.23,-39.375,-43.29868295595893
presynaptic,323.24,-39.1875,-43.29868295595894
presynaptic,323.25,-39.38813166127249,-43.29868295595894
presynaptic,323.26,-39.28098880413504,-43.29868295595894
presynaptic,323.27,-39.36134594698813,-43.29868295595894
presynaptic,323.28,-39.4417030898412,-43.29868295595894
presynaptic,323.29,-39.50918976729622,-43.29868295595894
presynaptic,323.3,-39.508667375566354,-43.29868295595894
presynaptic,323.31,-39.21402451841942,-43.29868295595894
presynaptic,323.32,-39.46875,-43.29868295595894
presynaptic,323.33,-39.375,-43.29868295595894
presynaptic,323.34,-39.44144189397626,-43.29868295595894
presynaptic,323.35,-39.25420308985071,-43.29868295595894
presynaptic,323.36,-38.90625,-43.29868295595894
presynaptic,323.37,-38.866332624433646,-43.29868295595894
presynaptic,323.38,-38.71875,-43.29868295595894
presynaptic,323.39,-38.63813166127249,-43.29868295595894
presynaptic,323.4,-38.71848880412555,-43.29868295595894
presynaptic,323.41,-38.25,-43.29868295595894
presynaptic,323.42,-37.835343820298576,-43.29868295595894
presynaptic,323.43,-37.875,-43.29868295595894
presynaptic,323.44,-38.53125,-43.29868295595894
presynaptic,323.45,-39.05304903683884,-43.29868295595894
presynaptic,323.46,-39.54936833872751,-43.29868295595894
presynaptic,323.47,-39.84375,-43.29868295595894
presynaptic,323.48,-40.125,-43.29868295595894
presynaptic,323.49,-40.366593820298576,-43.29868295595894
presynaptic,323.5,-40.55331023270378,-43.29868295595893
presynaptic,323.51,-40.6875,-43.29868295595894
presynaptic,323.52,-40.80777451841942,-43.29868295595894
presynaptic,323.53,-40.86186833872751,-43.29868295595894
presynaptic,323.54,-40.78125,-43.29868295595894
presynaptic,323.55,-40.62105810602374,-43.29868295595894
presynaptic,323.56,-40.59375,-43.29868295595894
presynaptic,323.57,-40.45956023270378,-43.29868295595894
presynaptic,323.58,-40.35241737555684,-43.29868295595894
presynaptic,323.59,-40.25945096317481,-43.29868295595894
presynaptic,323.6,-39.84375,-43.29868295595894
presynaptic,323.61,-38.81223880413506,-43.29868295595894
presynaptic,323.62,-38.91990405301187,-43.29868295595894
presynaptic,323.63,-38.97295308984797,-43.29868295595893
presynaptic,323.64,-39.17462953459245,-43.29868295595894
presynaptic,323.65,-38.28991737555684,-43.29868295595894
presynaptic,323.66,-38.37027451841942,-43.29868295595894
presynaptic,323.67,-38.544381661282,-43.29868295595894
presynaptic,323.68,-38.90625,-43.29868295595894
