mode,control_gain,phase,interval_start_s,frequency_hz,driver_frequency_hz
presynaptic,2.7084507042253523,pre,186.69246792678194,0.0899573647858048,4.138038780147021
presynaptic,2.7084507042253523,pre,197.8088451392656,0.09559174772150159,4.20603689974607
presynaptic,2.7084507042253523,pre,208.26999920157456,0.10868746568582974,4.23881116174736
presynaptic,2.788732394366197,pre,121.09611103661159,0.10234426621557742,4.196114914838675
presynaptic,2.788732394366197,pre,130.86705411898814,0.08686770334765631,4.169649760687503
presynaptic,2.788732394366197,pre,142.3788123612645,0.10038167577154182,4.216030382404757
presynaptic,2.788732394366197,pre,152.34078990660748,0.10188034634122828,4.177094199990359
presynaptic,2.788732394366197,pre,162.156225718444,0.09787535999649648,4.208640479849349
presynaptic,2.788732394366197,pre,172.3733018041493,0.10042088880533065,4.217677329823887
presynaptic,2.788732394366197,pre,182.33138932853413,0.09756988450291298,4.195505033625258
presynaptic,2.788732394366197,pre,192.5804534234101,0.09391960456710745,4.226382205519835
presynaptic,2.788732394366197,pre,203.22785770720347,0.10503732116314747,4.201492846525899
presynaptic,2.869014084507042,pre,120.25390299001246,0.1146052606365641,4.240394643552872
presynaptic,2.869014084507042,pre,128.97950593743036,0.10217562346310234,4.189200561987196
presynaptic,2.869014084507042,pre,138.76657614171563,0.09688008838354387,4.165843800492386
presynaptic,2.869014084507042,pre,149.0886146192307,0.09610948029330722,4.228817132905518
presynaptic,2.869014084507042,pre,159.49341544583174,0.09569659165844371,4.2106500329715235
presynaptic,2.869014084507042,pre,169.9431084042723,0.09555170119371312,4.204274852523377
presynaptic,2.869014084507042,pre,180.40864682490897,0.09547103817302417,4.200725679613064
presynaptic,2.869014084507042,pre,190.88302752859084,0.09542788674951316,4.198827016978579
presynaptic,2.869014084507042,pre,201.36214463012408,0.09542812649601964,4.1988375658248644
presynaptic,2.9492957746478874,pre,119.31938977215212,0.1093870054750822,4.266093213528206
presynaptic,2.9492957746478874,pre,128.46124346543925,0.09552856499516867,4.203256859787421
presynaptic,2.9492957746478874,pre,138.92931654965835,0.10418978786208527,4.167591514483411
presynaptic,2.9492957746478874,pre,148.52718617315435,0.10233633383421906,4.195789687202981
presynaptic,2.9492957746478874,pre,158.29888662922073,0.10981408417293945,4.282749282744638
presynaptic,2.9492957746478874,pre,167.40518667744735,0.11183218732221221,4.1377909309218515
presynaptic,2.9492957746478874,pre,176.34715610453893,0.10858641928761657,4.234870352217046
presynaptic,2.9492957746478874,pre,185.55641087654928,0.09797965889212348,4.21312533236131
presynaptic,2.9492957746478874,pre,195.762610931818,0.11066386771697012,4.205226973244865
presynaptic,3.0295774647887326,pre,119.36326933544457,0.11246164626264762,4.27354255798061
presynaptic,3.0295774647887326,pre,128.25518967657632,0.11233788183814689,4.156501628011434
presynaptic,3.0295774647887326,pre,137.15690638724718,0.10536879168066271,4.214751667226508
presynaptic,3.0295774647887326,pre,146.64738249549242,0.11063083201413064,4.203971616536964
presynaptic,3.0295774647887326,pre,155.6864539893439,0.11145849075559291,4.235422648712531
presynaptic,3.0295774647887326,pre,164.6584039343042,0.11156358120176638,4.239416085667123
presynaptic,3.0295774647887326,pre,173.62190249922986,0.1118072016324821,4.136866460401838
presynaptic,3.0295774647887326,pre,182.56587019897668,0.1036786713052983,4.25082552351723
presynaptic,3.0295774647887326,pre,192.21105553372448,0.11042778557996136,4.196255852038532
presynaptic,3.1098591549295773,pre,118.29242514177186,0.12799881076989494,4.223960755406534
presynaptic,3.1098591549295773,pre,126.10499772729152,0.11238734691777082,4.1583318359575205
presynaptic,3.1098591549295773,pre,135.0027965224856,0.11159227817738,4.24050657074044
presynaptic,3.1098591549295773,pre,143.96399004172233,0.10541189401826533,4.216475760730614
presynaptic,3.1098591549295773,pre,153.45058554703337,0.1171114711634759,4.2160129618851325
presynaptic,3.1098591549295773,pre,161.9894587254268,0.1116798434510687,4.132154207689542
presynaptic,3.1098591549295773,pre,170.94362600484405,0.11573945334107595,4.2823597736198105
presynaptic,3.1098591549295773,pre,179.58372210978305,0.11256295383466662,4.164829291882665
presynaptic,3.1098591549295773,pre,188.46763965044042,0.11612820610947079,4.180615419940948
presynaptic,3.1901408450704225,pre,116.71233797543859,0.10407511193106644,4.267079589173725
presynaptic,3.1901408450704225,pre,126.32078308249112,0.11188971154812853,4.139919327280756
presynaptic,3.1901408450704225,pre,135.25815530522544,0.10780488498959497,4.204390514594204
presynaptic,3.1901408450704225,pre,144.534172807554,0.10815880927921956,4.218193561889563
presynaptic,3.1901408450704225,pre,153.7798367221634,0.12110272890612889,4.238595511714511
presynaptic,3.1901408450704225,pre,162.0372889615356,0.11683666942648328,4.206120099353399
presynaptic,3.1901408450704225,pre,170.59624570780974,0.10747040292930078,4.191345714242731
presynaptic,3.1901408450704225,pre,179.90113312558418,0.12151060810240827,4.252871283584289
presynaptic,3.1901408450704225,pre,188.13086726663306,0.10617805259080408,4.140944051041359
presynaptic,3.2704225352112677,pre,116.76758747716961,0.11796843714161359,4.128895299956476
presynaptic,3.2704225352112677,pre,125.24443115019008,0.11275874798620512,4.17207367548959
presynaptic,3.2704225352112677,pre,134.11292266733906,0.12157696243392728,4.2551936851874546
presynaptic,3.2704225352112677,pre,142.3381651802326,0.11315440719113623,4.18671306607204
presynaptic,3.2704225352112677,pre,151.17564685525775,0.11379487466376091,4.210410362559154
presynaptic,3.2704225352112677,pre,159.9633888599375,0.1141026871301177,4.221799423814355
presynaptic,3.2704225352112677,pre,168.72742435420807,0.1142029800795089,4.225510262941829
presynaptic,3.2704225352112677,pre,177.48376328077367,0.11419082044465598,4.225060356452271
presynaptic,3.2704225352112677,pre,186.24103462803282,0.11430949027081423,4.229451140020126
presynaptic,3.350704225352113,pre,116.05534801746528,0.12458972629837792,4.1114609678464715
