mode,time_s,V0,V1
presynaptic,181.68,-24.99081023269902,-39.786918377263454
presynaptic,181.69,-23.58508262444316,-39.57020398918062
presynaptic,181.7,-20.732926444766246,-39.320117840580025
presynaptic,181.71,8.218251564177232,-39.021951947992086
presynaptic,181.72,8.160951525654685,-38.64971479651404
presynaptic,181.73,-24.398651363800475,-38.153037554769604
presynaptic,181.74,-34.67306235937832,-37.41625920314996
presynaptic,181.75,-36.5625,-36.074906878549726
presynaptic,181.76,-36.33508262444316,-31.191771482330704
presynaptic,181.77,-35.65152451841466,26.780878186502996
presynaptic,181.78,-34.96875,19.22864357619178
presynaptic,181.79,-34.21848880412555,3.4594314453831854
presynaptic,181.8,-33.28125,-17.232698272048694
presynaptic,181.81,-32.2770469101588,-39.87164747548096
presynaptic,181.82,-31.5,-48.731845696420415
presynaptic,181.83,-30.78991737555887,-51.04072791554605
presynaptic,181.84,-29.785975481585336,-51.044738286109094
presynaptic,181.85,-28.6875,-50.25868793214099
presynaptic,181.86,-28.31276119586969,-49.27202741115189
presynaptic,181.87,-28.138654053012562,-48.318207698143155
presynaptic,181.88,-28.191703089841194,-47.479624187360315
presynaptic,181.89,-28.36581023269902,-46.7729490408982
presynaptic,181.9,-28.40625,-46.18797242827824
presynaptic,181.91,-28.098475481585336,-45.70562315184785
presynaptic,181.92,-27.65625,-45.30596818183758
presynaptic,181.93,-27.46901119586969,-44.97133975782517
presynaptic,181.94,-26.826154053016626,-44.68719551283831
presynaptic,181.95,-25.620796910158806,-44.44203355514297
presynaptic,181.96,-24.040439767298277,-44.2269345531591
presynaptic,181.97,-20.197995746658954,-44.03506602488207
presynaptic,181.98,12.680946147290012,-43.86113499837774
presynaptic,181.99,-0.369514886722204,-43.700809458885175
presynaptic,182.0,-26.71666043304236,-43.550809944277084
presynaptic,182.01,-34.19144189396675,-43.40887141855028
presynaptic,182.02,-35.83954691015542,-43.27347679340987
presynaptic,182.03,-36.0,-43.143429101883804
presynaptic,182.04,-35.71875,-43.01776761917338
presynaptic,182.05,-35.22347548158534,-42.89571672999297
presynaptic,182.06,-34.3125,-42.776645219551924
presynaptic,182.07,-33.84375,-42.66003349540661
presynaptic,182.08,-33.30855810602374,-42.54544721912272
presynaptic,182.09,-33.0,-42.43251593260227
presynaptic,182.1,-32.29043976730098,-42.32091665869524
presynaptic,182.11,-31.63366737555887,-42.21036181157241
presynaptic,182.12,-31.04542644475601,-42.10058528934067
presynaptic,182.13,-30.200631661272485,-41.99133499366388
presynaptic,182.14,-30.375,-41.88236565748399
presynaptic,182.15,-30.548845946987438,-41.77342824202297
presynaptic,182.16,-30.695906179682392,-41.66426824174636
presynaptic,182.17,-31.27206023269902,-41.55461117816277
presynaptic,182.18,-31.27258262444316,-41.44416565145663
presynaptic,182.19,-31.526524518414664,-41.332600222710894
presynaptic,182.2,-31.486868338731604,-41.21955325815654
presynaptic,182.21,-31.219272391739384,-41.104594397757786
presynaptic,182.22,-31.125,-40.987243506182665
presynaptic,182.23,-31.125,-40.866905750024294
presynaptic,182.24,-30.897060232701723,-40.74290287636496
presynaptic,182.25,-30.60241737555684,-40.614362601097994
presynaptic,182.26,-30.12027451841125,-40.480260519560886
presynaptic,182.27,-29.8125,-40.339237674329155
presynaptic,182.28,-29.156511195869705,-40.189614014759464
presynaptic,182.29,-28.6875,-40.029121626433614
presynaptic,182.3,-27.84375,-39.85470075821461
presynaptic,182.31,-26.8125,-39.66216893251628
presynaptic,182.32,-25.96875,-39.445295083635344
presynaptic,182.33,-24.817225481585336,-39.194810147168646
presynaptic,182.34,-22.768118338727515,-38.895679776983684
presynaptic,182.35,-5.4497762060991315,-38.52174270428301
presynaptic,182.36,12.939328371083082,-38.02148612507757
presynaptic,182.37,-16.013155617202457,-37.27460011237611
presynaptic,182.38,-32.23530116349509,-35.89264212590124
presynaptic,182.39,-35.96008262444589,-30.360047990716634
presynaptic,182.4,-36.58902451841466,26.41437168664043
presynaptic,182.41,-36.1875,18.329123933815342
presynaptic,182.42,-35.53151119587445,2.3040830385656847
presynaptic,182.43,-35.07615405301256,-17.814423561014834
presynaptic,182.44,-33.3082969101588,-39.34485058336555
presynaptic,182.45,-32.57168976730098,-47.62921779744594
presynaptic,182.46,-31.5,-49.79978032325508
presynaptic,182.47,-30.160975481585336,-49.98929852040762
presynaptic,182.48,-29.424368338731604,-49.448291823935755
presynaptic,182.49,-28.500522391739384,-48.65354427739414
presynaptic,182.5,-28.03125,-47.83020870179615
presynaptic,182.51,-27.174890730476413,-47.07362985004111
presynaptic,182.52,-25.78125,-46.41487340793686
presynaptic,182.53,-24.14758262444316,-45.85527111728853
presynaptic,182.54,-20.518901926354996,-45.38403515295379
presynaptic,182.55,12.238198273997345,-44.98675086357326
presynaptic,182.56,3.285951525654686,-44.64903366979841
presynaptic,182.57,-26.408363522850358,-44.35840236481362
presynaptic,182.58,-34.66045308984595,-44.1048057091316
presynaptic,182.59,-36.1875,-43.88041026937916
presynaptic,182.6,-36.0,-43.67899925850248
presynaptic,182.61,-34.82195096316798,-43.49568066795877
presynaptic,182.62,-33.26811833872751,-43.326626585001584
presynaptic,182.63,-32.53125,-43.16884969267332
presynaptic,182.64,-31.875,-43.02001568515028
presynaptic,182.65,-31.40625,-42.87829243373934
presynaptic,182.66,-30.69668976730098,-42.74223344377245
presynaptic,182.67,-29.772582624445892,-42.610686564694724
presynaptic,182.68,-29.25,-42.48272311049166
presynaptic,182.69,-28.59375,-42.35758277456478
presynaptic,182.7,-27.65625,-42.23463096954097
presynaptic,182.71,-26.464808106025124,-42.1133269859487
presynaptic,182.72,-25.272843820317608,-41.99319596696001
presynaptic,182.73,-23.705879534601962,-41.87380613107547
presynaptic,182.74,-19.809080497772637,-41.75475417538181
presynaptic,182.75,13.563568739390623,-41.63554182727498
presynaptic,182.76,2.094248435900509,-41.515358419639405
presynaptic,182.77,-27.747649237172777,-41.393426659898196
presynaptic,182.78,-35.58403784095012,-41.26919224040027
presynaptic,182.79,-36.50840617968239,-41.1422759390488
presynaptic,182.8,-36.240810232701726,-41.01217705016631
presynaptic,182.81,-35.58508262444316,-40.87823837902306
presynaptic,182.82,-35.12972548158534,-40.73961909193272
presynaptic,182.83,-34.56748667745503,-40.59524739785677
presynaptic,182.84,-33.843488804130295,-40.44374700497606
presynaptic,182.85,-32.71875,-40.2833297570888
presynaptic,182.86,-31.152046910154045,-40.111626776298394
presynaptic,182.87,-30.32168976730098,-39.92540381370543
presynaptic,182.88,-30.013915248886317,-39.72011723375834
presynaptic,182.89,-29.34375,-39.48914246297089
presynaptic,182.9,-28.768118338727515,-39.222336308434365
presynaptic,182.91,-28.1244776082511,-38.90313929093283
presynaptic,182.92,-27.46875,-38.502128756241675
presynaptic,182.93,-26.625,-37.960334064103655
presynaptic,182.94,-25.3125,-37.133749881990525
presynaptic,182.95,-23.425413122229457,-35.50946120986258
presynaptic,182.96,-20.571950963170675,-22.540578914541946
presynaptic,182.97,4.989528209267176,25.591216878938333
presynaptic,182.98,11.816156742242296,15.947596501889809
presynaptic,182.99,-21.920189204821966,-1.1852037926692274
presynaptic,183.0,-34.458515449205976,-22.571973872074302
presynaptic,183.01,-36.45587953460196,-41.67911149291589
presynaptic,183.02,-36.46875,-48.04174781834368
presynaptic,183.03,-35.90625,-49.440510386326046
presynaptic,183.04,-34.66123667746321,-49.278604888028866
presynaptic,183.05,-32.43776119586969,-48.688925219657406
presynaptic,183.06,-31.40625,-47.9368560560729
presynaptic,183.07,-30.589546910158806,-47.168974381564546
presynaptic,183.08,-29.571689767298277,-46.458186913381354
presynaptic,183.09,-29.15625,-45.83078630448016
presynaptic,183.1,-28.40625,-45.28903560156791
presynaptic,183.11,-27.924368338727515,-44.82464019334402
presynaptic,183.12,-27.375,-44.42582810235812
presynaptic,183.13,-26.53125,-44.08071446794808
presynaptic,183.14,-25.40625,-43.778693107226246
presynaptic,183.15,-23.66543976730098,-43.51084106317304
presynaptic,183.16,-20.692747873329477,-43.26989418670659
presynaptic,183.17,1.853510070748794,-43.04997644221707
presynaptic,183.18,13.436170064730169,-42.84613023374113
presynaptic,183.19,-20.526809670134355,-42.65439324595804
presynaptic,183.2,-33.99028784095012,-42.47174716247282
presynaptic,183.21,-36.46875,-42.29602303024811
presynaptic,183.22,-36.13418976730098,-42.12544206281392
presynaptic,183.23,-34.27258262444316,-41.95846282550497
presynaptic,183.24,-33.0,-41.79371810680473
presynaptic,183.25,-32.625,-41.62995340728192
presynaptic,183.26,-31.87526119587445,-41.46596919510535
presynaptic,183.27,-31.51365405301187,-41.30056250169593
presynaptic,183.28,-31.191703089841194,-41.13246365212293
presynaptic,183.29,-30.80331023269902,-40.96026299941714
presynaptic,183.3,-30.32116737555887,-40.78232385576539
presynaptic,183.31,-29.785975481585336,-40.596650110058576
presynaptic,183.32,-29.424368338731604,-40.40069931166557
presynaptic,183.33,-29.0625,-40.1911162965172
presynaptic,183.34,-28.78125,-39.963298501167486
presynaptic,183.35,-28.847953089841194,-39.710591976012616
presynaptic,183.36,-28.928310232701723,-39.422878526752676
presynaptic,183.37,-29.02258262444316,-39.083746813549894
presynaptic,183.38,-29.504725481585336,-38.66429640157013
presynaptic,183.39,-30.026263322535456,-38.10666014346295
presynaptic,183.4,-30.46848880413031,-37.270930949194316
presynaptic,183.41,-31.003941893966747,-35.66580664612087
presynaptic,183.42,-31.5,-24.828620754517313
presynaptic,183.43,-31.981620465398038,25.793458406863735
presynaptic,183.44,-32.30383262444316,16.467209882850618
presynaptic,183.45,-32.53125,-0.45803777070271773
presynaptic,183.46,-32.15625,-22.42944425882376
presynaptic,183.47,-32.62552239173941,-42.58775898874913
presynaptic,183.48,-32.625,-48.86729766058023
presynaptic,183.49,-32.8125,-49.454739402609654
presynaptic,183.5,-33.04043976730098,-48.5547952873677
presynaptic,183.51,-33.50866737555684,-47.366213892293
presynaptic,183.52,-33.96402451841466,-46.373859825393694
presynaptic,183.53,-34.41938166127249,-45.734177066314174
presynaptic,183.54,-34.875,-45.22989308828794
presynaptic,183.55,-35.14259594698813,-44.774209092744016
presynaptic,183.56,-34.7145469101588,-44.35144407986925
presynaptic,183.57,-34.72793976730098,-43.95972536473225
presynaptic,183.58,-34.3125,-43.59812917791658
presynaptic,183.59,-33.79070096317067,-43.26450302784907
presynaptic,183.6,-33.46875,-42.95563852499534
presynaptic,183.61,-33.28151119586969,-42.667787245680806
presynaptic,183.62,-33.121058106025124,-42.397067898465224
presynaptic,183.63,-32.8125,-42.139701397752006
presynaptic,183.64,-32.25,-41.89210763784154
presynaptic,183.65,-32.21008262444316,-41.65089992804614
presynaptic,183.66,-31.875,-41.412813276422504
presynaptic,183.67,-31.473736677464544,-41.17457601007777
presynaptic,183.68,-30.84401119586969,-40.93272664656211
presynaptic,183.69,-30.107404053016626,-40.68335392434274
presynaptic,183.7,-29.597953089841194,-40.421709759471305
presynaptic,183.71,-29.290439767298277,-40.14159239839079
presynaptic,183.72,-28.875,-39.834283416534554
presynaptic,183.73,-28.59375,-39.48655625549117
presynaptic,183.74,-28.111868338727515,-39.076530914207815
presynaptic,183.75,-27.65625,-38.56370651431752
presynaptic,183.76,-26.986345946983374,-37.860939840653124
presynaptic,183.77,-26.46454691015542,-36.72405295644009
presynaptic,183.78,-25.92831023269902,-33.89703237943087
presynaptic,183.79,-24.99133262444316,27.295857640389123
presynaptic,183.8,-23.584299036829325,22.3061016332903
presynaptic,183.81,-21.06748667745503,8.797826957618174
presynaptic,183.82,5.337481299013209,-10.393438522758741
presynaptic,183.83,10.611060795178034,-34.563231131019805
presynaptic,183.84,-21.960890167935542,-46.965549478547004
presynaptic,183.85,-33.20037046539804,-50.3505974421044
presynaptic,183.86,-34.875,-50.629551062251736
presynaptic,183.87,-35.15625,-49.852264173181226
presynaptic,183.88,-34.6875,-48.78841928548873
presynaptic,183.89,-33.6567723917489,-47.73766341370087
presynaptic,183.9,-32.47846215903768,-46.80617347669364
presynaptic,183.91,-32.1832969101588,-46.01734604360681
presynaptic,183.92,-31.6875,-45.360996327192396
presynaptic,183.93,-30.9375,-44.81592495278016
presynaptic,183.94,-30.817225481585336,-44.35979181271406
presynaptic,183.95,-30.294381661268396,-43.97289493790566
presynaptic,183.96,-29.62526119586969,-43.63913663492558
presynaptic,183.97,-28.96875,-43.34587592016595
presynaptic,183.98,-28.097953089841194,-43.08336089825172
presynaptic,183.99,-26.946689767298277,-42.844117402529875
presynaptic,184.0,-25.78125,-42.622411754589244
presynaptic,184.01,-24.134450963177496,-42.413811029622444
presynaptic,184.02,-21.14810501618254,-42.214840654316866
presynaptic,184.03,6.743731299127086,-42.022657990512954
presynaptic,184.04,10.343464848266033,-41.8345796334785
presynaptic,184.05,-22.992140167979553,-41.64823227273713
presynaptic,184.06,-33.75,-41.46166738854225
presynaptic,184.07,-35.45141524888632,-41.27331718036195
presynaptic,184.08,-35.39679903682933,-41.081525412769786
presynaptic,184.09,-34.95561833872751,-40.88438090552713
presynaptic,184.1,-34.03125,-40.67957441634884
presynaptic,184.11,-33.38865405301187,-40.464184191480165
presynaptic,184.12,-32.77284382031084,-40.23434202439214
presynaptic,184.13,-31.96875,-39.98468188344453
presynaptic,184.14,-31.366332624445892,-39.70737141354188
presynaptic,184.15,-30.75,-39.39028682698438
presynaptic,184.16,-30.0,-39.013251330759736
presynaptic,184.17,-29.34453358762335,-38.53910655473495
presynaptic,184.18,-28.888654053012562,-37.88903927832888
presynaptic,184.19,-28.125,-36.85014314950206
presynaptic,184.2,-26.85293976730098,-34.44233069656562
presynaptic,184.21,-25.473997873329477,26.800376365187407
presynaptic,184.22,-22.942225481585336,23.304791264353373
presynaptic,184.23,-19.541223354926423,10.71830035594671
presynaptic,184.24,11.714309670215243,-7.995463401469367
presynaptic,184.25,4.946927007315914,-32.08849392144809
presynaptic,184.26,-26.635780898411955,-46.22679062935344
presynaptic,184.27,-35.4375,-50.24804899616754
presynaptic,184.28,-36.89758262444316,-50.76319991958374
presynaptic,184.29,-36.6969509631775,-50.07739102589455
presynaptic,184.3,-35.91938166127249,-49.0483922035417
presynaptic,184.31,-35.25,-48.01054977621277
presynaptic,184.32,-34.3125,-47.084921685113514
presynaptic,184.33,-33.53545308984595,-46.30131408231995
presynaptic,184.34,-32.39706023269902,-45.65212313934835
presynaptic,184.35,-31.420165248886317,-45.116956798433954
presynaptic,184.36,-30.72347548158399,-44.67350277113209
presynaptic,184.37,-30.46875,-44.301809122489885
presynaptic,184.38,-29.7192723917489,-43.985480953528885
presynaptic,184.39,-28.513654053016626,-43.71160489069782
presynaptic,184.4,-27.87079691015542,-43.47024454565427
presynaptic,184.41,-27.268379534601962,-43.253827444461166
presynaptic,184.42,-27.039917375554108,-43.0566036506731
presynaptic,184.43,-26.8125,-42.87420333754917
presynaptic,184.44,-26.90625,-42.703289906288475
presynaptic,184.45,-27.18723880412555,-42.54129516964919
presynaptic,184.46,-27.84375,-42.38621945726893
presynaptic,184.47,-28.606359269523587,-42.23648155967568
presynaptic,184.48,-29.25,-42.09080960362392
presynaptic,184.49,-29.94616737555684,-41.948154388592876
presynaptic,184.5,-30.535975481585336,-41.80761976920318
presynaptic,184.51,-31.3125,-41.66841425638453
presynaptic,184.52,-32.06223880413031,-41.52981239690739
presynaptic,184.53,-32.23634594698337,-41.39111100871264
presynaptic,184.54,-32.625,-41.251604352727455
presynaptic,184.55,-33.09375,-41.11054207919311
presynaptic,184.56,-33.54858475111368,-40.96709973707837
presynaptic,184.57,-34.07195096317067,-40.82033881391346
presynaptic,184.58,-34.6875,-40.66912673495902
presynaptic,184.59,-35.0625,-40.51211948786195
presynaptic,184.6,-35.33009594698337,-40.34757182887069
presynaptic,184.61,-35.53125,-40.17326087697904
presynaptic,184.62,-35.39706023269902,-39.98622523865512
presynaptic,184.63,-35.4375,-39.782292940311955
presynaptic,184.64,-35.25,-39.55555264876068
presynaptic,184.65,-34.94248667745503,-39.29708199285624
presynaptic,184.66,-34.96875,-38.99256450803123
presynaptic,184.67,-34.60740405301663,-38.617292546928915
presynaptic,184.68,-34.46034382031084,-38.123485988534846
presynaptic,184.69,-34.60662046539804,-37.402111626496286
presynaptic,184.7,-34.3125,-36.114919438285206
presynaptic,184.71,-33.84375,-31.779098689634594
presynaptic,184.72,-32.89311833872751,26.777336111987324
presynaptic,184.73,-32.53125,19.535168170141695
presynaptic,184.74,-32.42384594698813,4.05891541361975
presynaptic,184.75,-32.25,-16.41789167576653
presynaptic,184.76,-32.39706023269902,-39.324684898211146
presynaptic,184.77,-32.36975212667052,-48.406559642018266
presynaptic,184.78,-32.4375,-50.710056774950296
presynaptic,184.79,-32.263131661268396,-50.6649197614848
presynaptic,184.8,-32.4375,-49.83448550034853
presynaptic,184.81,-32.16990405301256,-48.818558970442986
presynaptic,184.82,-31.941703089841194,-47.84967953204191
presynaptic,184.83,-31.59375,-47.006394144142554
presynaptic,184.84,-31.08508262444316,-46.30148235091612
presynaptic,184.85,-30.67042644475601,-45.72177235653244
presynaptic,184.86,-29.919381661272485,-45.246245733245104
presynaptic,184.87,-29.344011195869705,-44.85385039709301
presynaptic,184.88,-28.955095946983374,-44.52634982808087
presynaptic,184.89,-27.964546910158806,-44.24898088141338
presynaptic,184.9,-27.04043976730098,-44.010205991459756
presynaptic,184.91,-26.263915248886317,-43.80116487759885
presynaptic,184.92,-25.52652451841125,-43.61512024118759
presynaptic,184.93,-24.25498667745503,-43.44696967163772
presynaptic,184.94,-22.0317723917489,-43.2928499696791
presynaptic,184.95,-13.39808106033254,-43.14981641339198
presynaptic,184.96,16.447734550777096,-43.015317098821534
presynaptic,184.97,-13.976135352077417,-42.887211701297474
presynaptic,184.98,-32.503419502227366,-42.76400506991965
presynaptic,184.99,-36.12027451841466,-42.64491146840655
presynaptic,185.0,-36.65625,-42.529406307553685
presynaptic,185.01,-36.18776119587445,-42.41702344742726
presynaptic,185.02,-35.35740405301187,-42.307351949968734
presynaptic,185.03,-34.5270469101588,-42.20003024304645
presynaptic,185.04,-33.65625,-42.09473881943937
presynaptic,185.05,-32.772582624441135,-41.99119257511016
presynaptic,185.06,-32.03597548158534,-41.88913322718991
presynaptic,185.07,-31.393118338731604,-41.78832233367661
presynaptic,185.08,-30.65651119586969,-41.688536536829126
presynaptic,185.09,-30.09375,-41.5895598659667
presynaptic,185.1,-29.972953089841194,-41.49117943084271
presynaptic,185.11,-29.759189767298277,-41.393181125860046
presynaptic,185.12,-29.8125,-41.29534203733917
presynaptic,185.13,-29.103200963170675,-41.19742915654907
presynaptic,185.14,-28.3125,-41.09918858920028
presynaptic,185.15,-27.28151119586969,-41.00034384369362
presynaptic,185.16,-25.982404053016626,-40.900585830777516
presynaptic,185.17,-24.335343820317608,-40.79956238399774
presynaptic,185.18,-21.362129534601962,-40.696869393135906
presynaptic,185.19,4.975351764477859,-40.59198985801798
presynaptic,185.2,11.320882223831228,-40.48395752281237
presynaptic,185.21,-22.67071159654232,-40.371618353525896
presynaptic,185.22,-34.405466412390886,-40.25388657717224
presynaptic,185.23,-36.26759594698337,-40.129804964205185
presynaptic,185.24,-35.90625,-39.99810334083738
presynaptic,185.25,-35.19668976730098,-39.85743790662545
presynaptic,185.26,-33.53649787332948,-39.70819496559106
presynaptic,185.27,-32.15625,-39.550271773413336
presynaptic,185.28,-31.59375,-39.44358139394399
presynaptic,185.29,-30.9380223917489,-39.963933346129636
presynaptic,185.3,-31.29884594698813,-41.12065559951265
presynaptic,185.31,-31.847953089841194,-42.609107932305406
presynaptic,185.32,-32.625,-44.08551544590404
presynaptic,185.33,-33.321167375558865,-45.10503199796648
presynaptic,185.34,-33.75,-45.729160668679675
presynaptic,185.35,-34.486868338731604,-46.087440694226636
presynaptic,185.36,-34.59375,-46.27102139972864
presynaptic,185.37,-35.0625,-46.34084692922748
presynaptic,185.38,-35.2229530898412,-46.33690159841798
presynaptic,185.39,-35.34375,-46.28525290012366
presynaptic,185.4,-35.11633262444316,-46.20289184933039
presynaptic,185.41,-34.94222548158534,-46.10092196627054
presynaptic,185.42,-34.88813166126773,-45.98663482747982
presynaptic,185.43,-34.21875,-45.864841010415994
presynaptic,185.44,-33.38865405301663,-45.73873972563764
presynaptic,185.45,-33.60215617968239,-45.61046560867093
presynaptic,185.46,-33.696689767298274,-45.48145549703876
presynaptic,185.47,-33.89758262444316,-45.35268138924713
presynaptic,185.48,-34.15152451841125,-45.224802672709245
presynaptic,185.49,-34.15126332254497,-45.09826825640416
presynaptic,185.5,-34.594011195869705,-44.9733836930372
presynaptic,185.51,-34.79490405301663,-44.85035565057804
presynaptic,185.52,-34.94170308984458,-44.7293219293734
presynaptic,185.53,-34.78125,-44.61037185275796
presynaptic,185.54,-34.6875,-44.49356067967032
presynaptic,185.55,-34.66097548158534,-44.37891854015942
presynaptic,185.56,-34.39311833872751,-44.2664570059801
presynaptic,185.57,-34.125,-44.15617349922505
presynaptic,185.58,-33.66990405301187,-44.04805722574745
presynaptic,185.59,-32.5582969101588,-43.94208944504234
presynaptic,185.6,-31.91543976730098,-43.83824249066523
presynaptic,185.61,-31.72741737555887,-43.73648811739258
presynaptic,185.62,-31.339024518414664,-43.636793053331715
presynaptic,185.63,-31.3125,-43.5391180081418
presynaptic,185.64,-31.1255223917489,-43.443428469608406
presynaptic,185.65,-31.152308106025124,-43.349679748905366
presynaptic,185.66,-30.589546910158806,-43.257833412873936
presynaptic,185.67,-30.375,-43.167844056003084
presynaptic,185.68,-30.13366737555684,-43.079668804131046
presynaptic,185.69,-29.785975481585336,-42.99326296096092
presynaptic,185.7,-29.625,-42.90858066454301
presynaptic,185.71,-29.43776119586969,-42.82557726317362
presynaptic,185.72,-29.0625,-42.74420589807351
presynaptic,185.73,-28.847953089841194,-42.664420837463055
presynaptic,185.74,-28.634189767298277,-42.58617596039271
presynaptic,185.75,-28.3125,-42.50942353699106
presynaptic,185.76,-27.696950963177496,-42.434119094221145
presynaptic,185.77,-26.731881661272485,-42.360212877073046
presynaptic,185.78,-25.500261195869705,-42.287661555911065
presynaptic,185.79,-24.04096215904988,-42.21641451982992
presynaptic,185.8,-22.674890730466256,-42.146428509382396
presynaptic,185.81,-19.099259069203928,-42.07765390254269
presynaptic,185.82,13.939091131125249,-42.00986170658954
presynaptic,185.83,1.0102105948774072,-41.942507856001015
presynaptic,185.84,-28.32380329017989,-41.87522240060267
presynaptic,185.85,-35.34348880412555,-41.808009145988684
presynaptic,185.86,-36.46875,-41.74112366435931
presynaptic,185.87,-36.28125,-41.674729104434014
presynaptic,185.88,-35.625,-41.60891115731444
presynaptic,185.89,-35.0625,-41.54370360179326
presynaptic,185.9,-34.40625,-41.47910537602688
presynaptic,185.91,-33.45561833872751,-41.41509165796842
presynaptic,185.92,-32.90625,-41.35162123952445
presynaptic,185.93,-32.183558106025124,-41.288641192237634
presynaptic,185.94,-31.78125,-41.22608979387015
presynaptic,185.95,-31.193009069203928,-41.164152435427596
presynaptic,185.96,-30.951415248886317,-41.310994292087855
presynaptic,185.97,-30.589024518414664,-42.06183156379518
presynaptic,185.98,-29.90625,-43.196080999737845
presynaptic,185.99,-29.34375,-44.469191933083806
presynaptic,186.0,-28.5,-45.535067998879065
presynaptic,186.01,-27.683296910158806,-46.18837325674331
presynaptic,186.02,-26.625,-46.563284579448705
presynaptic,186.03,-25.46008262444316,-46.75576545235281
presynaptic,186.04,-24.375,-46.82974404557434
presynaptic,186.05,-23.518118338727515,-46.82702366620638
presynaptic,186.06,-21.84427239173941,-46.774783060865936
presynaptic,186.07,-15.872886477149644,-46.69067805184159
presynaptic,186.08,17.25,-46.58596012717882
presynaptic,186.09,-10.2665751193784,-46.46786297430141
presynaptic,186.1,-32.409669502227366,-46.34129407073783
presynaptic,186.11,-36.12027451841601,-46.209831425689664
presynaptic,186.12,-36.65625,-46.07596106624602
presynaptic,186.13,-36.37526119587445,-45.941309850605066
presynaptic,186.14,-36.01365405301663,-45.80694756324585
presynaptic,186.15,-35.21034382031084,-45.67358168216053
presynaptic,186.16,-34.78125,-45.54168178107227
presynaptic,186.17,-33.84375,-45.41155952734055
presynaptic,186.18,-32.90625,-45.28342150619554
presynaptic,186.19,-32.0625,-45.15740285974564
presynaptic,186.2,-31.40651119587445,-45.033589640006326
presynaptic,186.21,-30.75,-44.91203363858001
presynaptic,186.22,-29.8125,-44.792762249638976
presynaptic,186.23,-28.96875,-44.67578534228613
presynaptic,186.24,-28.513915248886317,-44.56110073994267
presynaptic,186.25,-28.446950963170675,-44.44869582806571
presynaptic,186.26,-28.018118338731604,-44.33854976228754
presynaptic,186.27,-27.65625,-44.23063713912042
presynaptic,186.28,-27.722691893966747,-44.12492955115312
presynaptic,186.29,-27.375,-44.02139097243496
presynaptic,186.3,-26.90625,-43.91998632969497
presynaptic,186.31,-26.34375,-43.82067774440701
presynaptic,186.32,-25.125,-43.72342162503587
presynaptic,186.33,-23.330618338727515,-43.628181889255984
presynaptic,186.34,-15.661212721524391,-43.53491034176712
presynaptic,186.35,13.714808106033255,-43.44338264453945
presynaptic,186.36,-11.57985870707312,-43.35315559369728
presynaptic,186.37,-30.400740930796072,-43.26399143289915
presynaptic,186.38,-34.82116737555684,-43.17603159335467
presynaptic,186.39,-35.90625,-43.08949267905873
presynaptic,186.4,-36.0,-43.00448907085096
presynaptic,186.41,-35.90598880412555,-42.921068977528506
presynaptic,186.42,-35.89259594698337,-42.8392394424915
presynaptic,186.43,-35.78545308984458,-42.75898209698392
presynaptic,186.44,-35.90625,-42.680263256108596
presynaptic,186.45,-36.107665248891784,-42.603040356135224
presynaptic,186.46,-36.12027451841466,-42.527265997858336
presynaptic,186.47,-36.09375,-42.452889928994445
presynaptic,186.48,-35.9067723917489,-42.37986085326107
presynaptic,186.49,-35.47846215903561,-42.308127241286535
presynaptic,186.5,-35.6520469101588,-42.237637725457326
presynaptic,186.51,-35.49081023269902,-42.16834128874853
presynaptic,186.52,-35.17016524888632,-42.10018733812522
presynaptic,186.53,-34.91570096317067,-42.033125651281956
presynaptic,186.54,-33.46875,-41.96710632611798
presynaptic,186.55,-32.71875,-41.90207964539792
presynaptic,186.56,-32.54490405301256,-41.83799594055088
presynaptic,186.57,-32.8125,-41.77506889845474
presynaptic,186.58,-32.959560232701726,-41.71529263955084
presynaptic,186.59,-33.28125,-41.90160311068218
presynaptic,186.6,-33.53597548158534,-42.66124471266478
presynaptic,186.61,-33.58876332254497,-43.75880534093997
presynaptic,186.62,-34.030988804130295,-44.969740473101126
presynaptic,186.63,-34.15230810603325,-45.95466244620017
presynaptic,186.64,-34.4729530898412,-46.54682873863714
presynaptic,186.65,-34.44668976730098,-46.87828800534256
presynaptic,186.66,-34.64758262444316,-47.040042820698666
presynaptic,186.67,-34.3125,-47.092061227297755
presynaptic,186.68,-33.92436833872751,-47.0733132859581
presynaptic,186.69,-33.84375,-47.009034524969415
presynaptic,186.7,-33.58980810603325,-46.91558641963012
presynaptic,186.71,-33.81670308984458,-46.8036214785189
presynaptic,186.72,-33.75,-46.680111068690614
presynaptic,186.73,-33.42883262444316,-46.54964813811565
presynaptic,186.74,-32.83902451841466,-46.415280182019124
presynaptic,186.75,-32.53125,-46.27904216221572
presynaptic,186.76,-32.0625,-46.14230405239645
presynaptic,186.77,-31.71480810602374,-46.00599501694032
presynaptic,186.78,-31.339546910158806,-45.870747429901186
presynaptic,186.79,-31.07168976730098,-45.73699441673446
presynaptic,186.8,-30.61633262444113,-45.605032961312276
presynaptic,186.81,-29.973475481585336,-45.47506590667403
presynaptic,186.82,-29.25,-45.34723027295035
presynaptic,186.83,-28.406772391739384,-45.2216164229861
presynaptic,186.84,-27.84375,-45.09828110546933
presynaptic,186.85,-27.027046910158806,-44.97725652224565
presynaptic,186.86,-25.446689767298277,-44.85855759042622
presynaptic,186.87,-24.52258262444316,-44.74218501321865
